34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
16:17:27.0 (347569)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
16:17:27.0 (374651)|EXECUTION_STARTED
16:17:27.0 (378593)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
16:17:27.0 (2034898)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000Ue8|AssignedApproverTrigger on Assigned_Approver trigger event BeforeUpdate for [a0oO0000002tf8q]
16:17:27.0 (2077256)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:17:27.0 (2110048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:17:27.0 (2660823)|HEAP_ALLOCATE|[72]|Bytes:3
16:17:27.0 (2695434)|HEAP_ALLOCATE|[77]|Bytes:152
16:17:27.0 (2708619)|HEAP_ALLOCATE|[342]|Bytes:408
16:17:27.0 (2724606)|HEAP_ALLOCATE|[355]|Bytes:408
16:17:27.0 (2739384)|HEAP_ALLOCATE|[467]|Bytes:48
16:17:27.0 (2767980)|HEAP_ALLOCATE|[139]|Bytes:6
16:17:27.0 (2784222)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:17:27.0 (2799710)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:17:27.0 (2808389)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
16:17:27.0 (2843767)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2c8300ec
16:17:27.0 (2888688)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:17:27.0 (2895514)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
16:17:27.0 (2906000)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2c8300ec
16:17:27.0 (2911195)|STATEMENT_EXECUTE|[1]
16:17:27.0 (2912822)|STATEMENT_EXECUTE|[2]
16:17:27.0 (3077691)|HEAP_ALLOCATE|[2]|Bytes:36
16:17:27.0 (3095444)|HEAP_ALLOCATE|[50]|Bytes:5
16:17:27.0 (3110170)|HEAP_ALLOCATE|[56]|Bytes:5
16:17:27.0 (3117759)|HEAP_ALLOCATE|[64]|Bytes:7
16:17:27.0 (3152879)|SYSTEM_METHOD_ENTRY|[2]|System.debug(APEX_OBJECT, ANY)
16:17:27.0 (3181245)|USER_DEBUG|[2]|ERROR|*** Assigned Approver Trigger Firing
16:17:27.0 (3187608)|SYSTEM_METHOD_EXIT|[2]|System.debug(APEX_OBJECT, ANY)
16:17:27.0 (3192169)|STATEMENT_EXECUTE|[3]
16:17:27.0 (8807236)|VARIABLE_SCOPE_BEGIN|[14]|Assigned_Approver_TriggerHandler.recursionAfter|Boolean|false|true
16:17:27.0 (8818393)|VARIABLE_SCOPE_BEGIN|[13]|Assigned_Approver_TriggerHandler.recursionBefore|Boolean|false|true
16:17:27.0 (14208567)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
16:17:27.0 (14468792)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
16:17:27.0 (14511455)|HEAP_ALLOCATE|[3]|Bytes:14
16:17:27.0 (14522270)|HEAP_ALLOCATE|[3]|Bytes:20
16:17:27.0 (14540156)|METHOD_ENTRY|[12]|01pO00000003Sem|Assigned_Approver_TriggerHandler.Assigned_Approver_TriggerHandler()
16:17:27.0 (14544385)|STATEMENT_EXECUTE|[12]
16:17:27.0 (14548344)|STATEMENT_EXECUTE|[12]
16:17:27.0 (14568214)|HEAP_ALLOCATE|[13]|Bytes:5
16:17:27.0 (14571586)|STATEMENT_EXECUTE|[13]
16:17:27.0 (14579106)|HEAP_ALLOCATE|[13]|Bytes:5
16:17:27.0 (14592667)|VARIABLE_ASSIGNMENT|[13]|Assigned_Approver_TriggerHandler.recursionBefore|false
16:17:27.0 (14594726)|STATEMENT_EXECUTE|[14]
16:17:27.0 (14597850)|HEAP_ALLOCATE|[14]|Bytes:5
16:17:27.0 (14602369)|VARIABLE_ASSIGNMENT|[14]|Assigned_Approver_TriggerHandler.recursionAfter|false
16:17:27.0 (14614555)|METHOD_EXIT|[12]|Assigned_Approver_TriggerHandler
16:17:27.0 (14818725)|HEAP_ALLOCATE|[3]|Bytes:12
16:17:27.0 (14837886)|CONSTRUCTOR_ENTRY|[3]|01pO00000003Sem|<init>()
16:17:27.0 (14871484)|VARIABLE_SCOPE_BEGIN|[16]|this|Assigned_Approver_TriggerHandler|true|false
16:17:27.0 (14905241)|VARIABLE_ASSIGNMENT|[16]|this|{}|0x77067b35
16:17:27.0 (14914760)|HEAP_ALLOCATE|[16]|Bytes:5
16:17:27.0 (14918292)|STATEMENT_EXECUTE|[12]
16:17:27.0 (14920840)|HEAP_ALLOCATE|[16]|Bytes:5
16:17:27.0 (14947299)|HEAP_ALLOCATE|[16]|Bytes:48
16:17:27.0 (14955722)|HEAP_ALLOCATE|[16]|Bytes:69
16:17:27.0 (14971942)|METHOD_ENTRY|[1]|01pO00000003AAn|TriggerHandler.TriggerHandler()
16:17:27.0 (14976889)|STATEMENT_EXECUTE|[1]
16:17:27.0 (14981382)|STATEMENT_EXECUTE|[1]
16:17:27.0 (14983491)|STATEMENT_EXECUTE|[16]
16:17:27.0 (14985993)|STATEMENT_EXECUTE|[17]
16:17:27.0 (14993924)|HEAP_ALLOCATE|[17]|Bytes:4
16:17:27.0 (15049204)|VARIABLE_ASSIGNMENT|[17]|TriggerHandler.loopCountMap|{}|0x3e8c5881
16:17:27.0 (15053527)|STATEMENT_EXECUTE|[18]
16:17:27.0 (15060739)|HEAP_ALLOCATE|[18]|Bytes:4
16:17:27.0 (15077398)|SYSTEM_CONSTRUCTOR_ENTRY|[18]|<init>(Integer)
16:17:27.0 (15096740)|SYSTEM_CONSTRUCTOR_EXIT|[18]|<init>(Integer)
16:17:27.0 (15135283)|VARIABLE_ASSIGNMENT|[18]|TriggerHandler.bypassedHandlers|[]|0x7d478636
16:17:27.0 (15138730)|STATEMENT_EXECUTE|[187]
16:17:27.0 (15140045)|STATEMENT_EXECUTE|[236]
16:17:27.0 (15145023)|METHOD_EXIT|[1]|TriggerHandler
16:17:27.0 (15150866)|CONSTRUCTOR_ENTRY|[16]|01pO00000003AAn|<init>()
16:17:27.0 (15271758)|VARIABLE_SCOPE_BEGIN|[22]|this|TriggerHandler|true|false
16:17:27.0 (15289199)|VARIABLE_ASSIGNMENT|[22]|this|{}|0x77067b35
16:17:27.0 (15293178)|STATEMENT_EXECUTE|[1]
16:17:27.0 (15294404)|STATEMENT_EXECUTE|[9]
16:17:27.0 (15295365)|STATEMENT_EXECUTE|[13]
16:17:27.0 (15313571)|HEAP_ALLOCATE|[23]|Bytes:6
16:17:27.0 (15341747)|STATEMENT_EXECUTE|[22]
16:17:27.0 (15343519)|STATEMENT_EXECUTE|[23]
16:17:27.0 (15376246)|METHOD_ENTRY|[23]|01pO00000003AAn|TriggerHandler.setTriggerContext()
16:17:27.0 (15403425)|VARIABLE_SCOPE_BEGIN|[94]|this|TriggerHandler|true|false
16:17:27.0 (15418239)|VARIABLE_ASSIGNMENT|[94]|this|{}|0x77067b35
16:17:27.0 (15424239)|STATEMENT_EXECUTE|[94]
16:17:27.0 (15425287)|STATEMENT_EXECUTE|[95]
16:17:27.0 (15441786)|METHOD_ENTRY|[95]|01pO00000003AAn|TriggerHandler.setTriggerContext(String, Boolean)
16:17:27.0 (15458893)|VARIABLE_SCOPE_BEGIN|[99]|this|TriggerHandler|true|false
16:17:27.0 (15471818)|VARIABLE_ASSIGNMENT|[99]|this|{}|0x77067b35
16:17:27.0 (15474876)|VARIABLE_SCOPE_BEGIN|[99]|ctx|String|false|false
16:17:27.0 (15478202)|VARIABLE_ASSIGNMENT|[99]|ctx|null
16:17:27.0 (15482854)|VARIABLE_SCOPE_BEGIN|[99]|testMode|Boolean|false|false
16:17:27.0 (15485897)|VARIABLE_ASSIGNMENT|[99]|testMode|false
16:17:27.0 (15489418)|STATEMENT_EXECUTE|[99]
16:17:27.0 (15511052)|STATEMENT_EXECUTE|[103]
16:17:27.0 (15512604)|STATEMENT_EXECUTE|[104]
16:17:27.0 (15535008)|HEAP_ALLOCATE|[104]|Bytes:5
16:17:27.0 (15577000)|STATEMENT_EXECUTE|[111]
16:17:27.0 (15579686)|STATEMENT_EXECUTE|[112]
16:17:27.0 (15602580)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15609108)|HEAP_ALLOCATE|[112]|Bytes:13
16:17:27.0 (15662699)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15667161)|HEAP_ALLOCATE|[112]|Bytes:13
16:17:27.0 (15678273)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15681233)|HEAP_ALLOCATE|[112]|Bytes:13
16:17:27.0 (15693377)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15696137)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15707288)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15710093)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15719009)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15721666)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15730321)|HEAP_ALLOCATE|[112]|Bytes:12
16:17:27.0 (15733017)|HEAP_ALLOCATE|[112]|Bytes:14
16:17:27.0 (15751887)|METHOD_EXIT|[95]|01pO00000003AAn|TriggerHandler.setTriggerContext(String, Boolean)
16:17:27.0 (15758293)|METHOD_EXIT|[23]|01pO00000003AAn|TriggerHandler.setTriggerContext()
16:17:27.0 (15762432)|CONSTRUCTOR_EXIT|[16]|01pO00000003AAn|<init>()
16:17:27.0 (15765308)|STATEMENT_EXECUTE|[16]
16:17:27.0 (15770790)|CONSTRUCTOR_EXIT|[3]|01pO00000003Sem|<init>()
16:17:27.0 (15779179)|METHOD_ENTRY|[3]|01pO00000003AAn|TriggerHandler.run()
16:17:27.0 (15784031)|VARIABLE_SCOPE_BEGIN|[31]|this|TriggerHandler|true|false
16:17:27.0 (15805925)|VARIABLE_ASSIGNMENT|[31]|this|{"context":"0x708d2d92","isTriggerExecuting":true}|0x77067b35
16:17:27.0 (15810418)|STATEMENT_EXECUTE|[31]
16:17:27.0 (15819051)|METHOD_ENTRY|[33]|01pO00000003AAn|TriggerHandler.validateRun()
16:17:27.0 (15834211)|VARIABLE_SCOPE_BEGIN|[146]|this|TriggerHandler|true|false
16:17:27.0 (15849537)|VARIABLE_ASSIGNMENT|[146]|this|{"context":"0x708d2d92","isTriggerExecuting":true}|0x77067b35
16:17:27.0 (15854097)|STATEMENT_EXECUTE|[146]
16:17:27.0 (15861657)|STATEMENT_EXECUTE|[147]
16:17:27.0 (15871871)|METHOD_ENTRY|[150]|01pO00000003AAn|TriggerHandler.getHandlerName()
16:17:27.0 (15887243)|VARIABLE_SCOPE_BEGIN|[157]|this|TriggerHandler|true|false
16:17:27.0 (15902935)|VARIABLE_ASSIGNMENT|[157]|this|{"context":"0x708d2d92","isTriggerExecuting":true}|0x77067b35
16:17:27.0 (15907086)|STATEMENT_EXECUTE|[157]
16:17:27.0 (15908131)|STATEMENT_EXECUTE|[158]
16:17:27.0 (15949022)|SYSTEM_METHOD_ENTRY|[158]|String.valueOf(Object)
16:17:27.0 (16049227)|HEAP_ALLOCATE|[158]|Bytes:224
16:17:27.0 (16068839)|SYSTEM_METHOD_EXIT|[158]|String.valueOf(Object)
16:17:27.0 (16086697)|SYSTEM_METHOD_ENTRY|[158]|String.valueOf(Object)
16:17:27.0 (16120087)|HEAP_ALLOCATE|[158]|Bytes:224
16:17:27.0 (16133774)|SYSTEM_METHOD_EXIT|[158]|String.valueOf(Object)
16:17:27.0 (16138656)|HEAP_ALLOCATE|[158]|Bytes:1
16:17:27.0 (16154018)|SYSTEM_METHOD_ENTRY|[158]|String.indexOf(String)
16:17:27.0 (16164224)|SYSTEM_METHOD_EXIT|[158]|String.indexOf(String)
16:17:27.0 (16189692)|SYSTEM_METHOD_ENTRY|[158]|String.substring(Integer, Integer)
16:17:27.0 (16197029)|HEAP_ALLOCATE|[158]|Bytes:32
16:17:27.0 (16206079)|SYSTEM_METHOD_EXIT|[158]|String.substring(Integer, Integer)
16:17:27.0 (16215008)|METHOD_EXIT|[150]|01pO00000003AAn|TriggerHandler.getHandlerName()
16:17:27.0 (16234455)|SYSTEM_METHOD_ENTRY|[150]|Set<String>.contains(Object)
16:17:27.0 (16246906)|SYSTEM_METHOD_EXIT|[150]|Set<String>.contains(Object)
16:17:27.0 (16252543)|STATEMENT_EXECUTE|[150]
16:17:27.0 (16254107)|STATEMENT_EXECUTE|[153]
16:17:27.0 (16260547)|METHOD_EXIT|[33]|01pO00000003AAn|TriggerHandler.validateRun()
16:17:27.0 (16263849)|STATEMENT_EXECUTE|[33]
16:17:27.0 (16265223)|STATEMENT_EXECUTE|[35]
16:17:27.0 (16272860)|METHOD_ENTRY|[35]|01pO00000003AAn|TriggerHandler.addToLoopCount()
16:17:27.0 (16290997)|VARIABLE_SCOPE_BEGIN|[133]|this|TriggerHandler|true|false
16:17:27.0 (16321259)|VARIABLE_ASSIGNMENT|[133]|this|{"context":"0x708d2d92","isTriggerExecuting":true}|0x77067b35
16:17:27.0 (16326504)|STATEMENT_EXECUTE|[133]
16:17:27.0 (16327611)|STATEMENT_EXECUTE|[134]
16:17:27.0 (16336833)|METHOD_ENTRY|[134]|01pO00000003AAn|TriggerHandler.getHandlerName()
16:17:27.0 (16348056)|VARIABLE_SCOPE_BEGIN|[157]|this|TriggerHandler|true|false
16:17:27.0 (16364198)|VARIABLE_ASSIGNMENT|[157]|this|{"context":"0x708d2d92","isTriggerExecuting":true}|0x77067b35
16:17:27.0 (16368262)|STATEMENT_EXECUTE|[157]
16:17:27.0 (16369489)|STATEMENT_EXECUTE|[158]
16:17:27.0 (16386494)|SYSTEM_METHOD_ENTRY|[158]|String.valueOf(Object)
16:17:27.0 (16424867)|HEAP_ALLOCATE|[158]|Bytes:224
16:17:27.0 (16439229)|SYSTEM_METHOD_EXIT|[158]|String.valueOf(Object)
16:17:27.0 (16454425)|SYSTEM_METHOD_ENTRY|[158]|String.valueOf(Object)
16:17:27.0 (16483702)|HEAP_ALLOCATE|[158]|Bytes:224
16:17:27.0 (16496612)|SYSTEM_METHOD_EXIT|[158]|String.valueOf(Object)
16:17:27.0 (16507400)|SYSTEM_METHOD_ENTRY|[158]|String.indexOf(String)
16:17:27.0 (16514986)|SYSTEM_METHOD_EXIT|[158]|String.indexOf(String)
16:17:27.0 (16524354)|SYSTEM_METHOD_ENTRY|[158]|String.substring(Integer, Integer)
16:17:27.0 (16528365)|HEAP_ALLOCATE|[158]|Bytes:32
16:17:27.0 (16545082)|SYSTEM_METHOD_EXIT|[158]|String.substring(Integer, Integer)
16:17:27.0 (16551835)|METHOD_EXIT|[134]|01pO00000003AAn|TriggerHandler.getHandlerName()
16:17:27.0 (16556123)|VARIABLE_SCOPE_BEGIN|[134]|handlerName|String|false|false
16:17:27.0 (16565790)|VARIABLE_ASSIGNMENT|[134]|handlerName|"Assigned_Approver_Tr (12 more) ..."
16:17:27.0 (16587513)|SYSTEM_METHOD_ENTRY|[135]|Map<String,TriggerHandler.LoopCount>.containsKey(Object)
16:17:27.0 (16610235)|SYSTEM_METHOD_EXIT|[135]|Map<String,TriggerHandler.LoopCount>.containsKey(Object)
16:17:27.0 (16615878)|STATEMENT_EXECUTE|[135]
16:17:27.0 (16619918)|METHOD_EXIT|[35]|01pO00000003AAn|TriggerHandler.addToLoopCount()
16:17:27.0 (16655180)|SYSTEM_METHOD_ENTRY|[38]|com.salesforce.api.fast.System.compareObjects(Object, Object)
16:17:27.0 (16721577)|SYSTEM_METHOD_EXIT|[38]|com.salesforce.api.fast.System.compareObjects(Object, Object)
16:17:27.0 (16742505)|SYSTEM_METHOD_ENTRY|[40]|com.salesforce.api.fast.System.compareObjects(Object, Object)
16:17:27.0 (16767838)|SYSTEM_METHOD_EXIT|[40]|com.salesforce.api.fast.System.compareObjects(Object, Object)
16:17:27.0 (16772947)|STATEMENT_EXECUTE|[40]
16:17:27.0 (16774467)|STATEMENT_EXECUTE|[41]
16:17:27.0 (16785660)|METHOD_ENTRY|[41]|01pO00000003Sem|Assigned_Approver_TriggerHandler.beforeUpdate()
16:17:27.0 (16802609)|VARIABLE_SCOPE_BEGIN|[20]|this|Assigned_Approver_TriggerHandler|true|false
16:17:27.0 (16821500)|VARIABLE_ASSIGNMENT|[20]|this|{"context":"0x708d2d92","isTriggerExecuting":true}|0x77067b35
16:17:27.0 (16831185)|HEAP_ALLOCATE|[21]|Bytes:5
16:17:27.0 (16835420)|STATEMENT_EXECUTE|[20]
16:17:27.0 (16841029)|STATEMENT_EXECUTE|[21]
16:17:27.0 (16842316)|STATEMENT_EXECUTE|[22]
16:17:27.0 (16852725)|METHOD_ENTRY|[22]|01pO00000003Sem|Assigned_Approver_TriggerHandler.findCurrentApproversThatHaveApproved()
16:17:27.0 (16875308)|HEAP_ALLOCATE|[41]|Bytes:5
16:17:27.0 (16879209)|STATEMENT_EXECUTE|[40]
16:17:27.0 (16880440)|STATEMENT_EXECUTE|[41]
16:17:27.0 (16886288)|HEAP_ALLOCATE|[41]|Bytes:20
16:17:27.0 (16993819)|SYSTEM_METHOD_ENTRY|[41]|String.valueOf(Object)
16:17:27.0 (20674980)|HEAP_ALLOCATE|[41]|Bytes:781
16:17:27.0 (20707179)|SYSTEM_METHOD_EXIT|[41]|String.valueOf(Object)
16:17:27.0 (20728328)|HEAP_ALLOCATE|[41]|Bytes:801
16:17:27.0 (20750119)|SYSTEM_METHOD_ENTRY|[41]|System.debug(APEX_OBJECT, ANY)
