39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
15:46:23.0 (464659)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
15:46:23.0 (499066)|EXECUTION_STARTED
15:46:23.0 (504549)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
15:46:23.0 (1680604)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000SDP|opportunityTrigger on Opportunity trigger event BeforeDelete for [006O0000008l3Wn]
15:46:23.0 (1751271)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
15:46:23.0 (2462669)|HEAP_ALLOCATE|[72]|Bytes:3
15:46:23.0 (2514281)|HEAP_ALLOCATE|[77]|Bytes:152
15:46:23.0 (2534006)|HEAP_ALLOCATE|[342]|Bytes:408
15:46:23.0 (2553997)|HEAP_ALLOCATE|[355]|Bytes:408
15:46:23.0 (2572741)|HEAP_ALLOCATE|[467]|Bytes:48
15:46:23.0 (2607147)|HEAP_ALLOCATE|[139]|Bytes:6
15:46:23.0 (2636774)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:46:23.0 (2645912)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
15:46:23.0 (2695235)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4a7c4122
15:46:23.0 (2742157)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
15:46:23.0 (2749317)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
15:46:23.0 (2759491)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4a7c4122
15:46:23.0 (2765565)|STATEMENT_EXECUTE|[1]
15:46:23.0 (2768117)|STATEMENT_EXECUTE|[4]
15:46:23.0 (62049825)|VARIABLE_SCOPE_BEGIN|[16]|opportunityTriggerHandler.KCRARecordTypeID|String|false|true
15:46:23.0 (62062986)|VARIABLE_SCOPE_BEGIN|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|String|false|true
15:46:23.0 (62068162)|VARIABLE_SCOPE_BEGIN|[18]|opportunityTriggerHandler.PRARecordTypeID|String|false|true
15:46:23.0 (62071773)|VARIABLE_SCOPE_BEGIN|[17]|opportunityTriggerHandler.PRATemplateRecordTypeID|String|false|true
15:46:23.0 (62083767)|VARIABLE_SCOPE_BEGIN|[20]|opportunityTriggerHandler.isTest|Boolean|false|true
15:46:23.0 (62087805)|VARIABLE_SCOPE_BEGIN|[19]|opportunityTriggerHandler.recursion|Boolean|false|true
15:46:23.0 (62091574)|VARIABLE_SCOPE_BEGIN|[14]|opportunityTriggerHandler.runOnce|Boolean|false|true
15:46:23.0 (87054826)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
15:46:23.0 (87328984)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
15:46:23.0 (87371098)|HEAP_ALLOCATE|[4]|Bytes:40
15:46:23.0 (87389936)|HEAP_ALLOCATE|[4]|Bytes:67
15:46:23.0 (87431828)|METHOD_ENTRY|[13]|01pO0000000371i|opportunityTriggerHandler.opportunityTriggerHandler()
15:46:23.0 (87436689)|STATEMENT_EXECUTE|[13]
15:46:23.0 (87443540)|STATEMENT_EXECUTE|[13]
15:46:23.0 (87445171)|STATEMENT_EXECUTE|[14]
15:46:23.0 (87477948)|HEAP_ALLOCATE|[50]|Bytes:5
15:46:23.0 (87509332)|HEAP_ALLOCATE|[56]|Bytes:5
15:46:23.0 (87518942)|HEAP_ALLOCATE|[64]|Bytes:7
15:46:23.0 (87548385)|HEAP_ALLOCATE|[14]|Bytes:5
15:46:23.0 (87566188)|VARIABLE_ASSIGNMENT|[14]|opportunityTriggerHandler.runOnce|true
15:46:23.0 (87569603)|STATEMENT_EXECUTE|[15]
15:46:23.0 (87571991)|HEAP_ALLOCATE|[15]|Bytes:33
15:46:23.0 (87653890)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectType.getDescribe()
15:46:23.0 (87938693)|HEAP_ALLOCATE|[15]|Bytes:4
15:46:23.0 (87948491)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectType.getDescribe()
15:46:23.0 (87988014)|LIMIT_USAGE|[15]|RECORD_TYPE_DESCRIBES|1|100
15:46:23.0 (91377231)|HEAP_ALLOCATE|[15]|Bytes:16
15:46:23.0 (91390311)|HEAP_ALLOCATE|[15]|Bytes:13
15:46:23.0 (91446968)|SYSTEM_METHOD_ENTRY|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
15:46:23.0 (91523591)|SYSTEM_METHOD_EXIT|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
15:46:23.0 (91556855)|HEAP_ALLOCATE|[15]|Bytes:4
15:46:23.0 (91576511)|HEAP_ALLOCATE|[15]|Bytes:18
15:46:23.0 (91598058)|VARIABLE_ASSIGNMENT|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|"012O0000000DCgLIAW"
15:46:23.0 (91601833)|STATEMENT_EXECUTE|[16]
15:46:23.0 (91642311)|SYSTEM_METHOD_ENTRY|[16]|Schema.SObjectType.getDescribe()
15:46:23.0 (91690739)|HEAP_ALLOCATE|[16]|Bytes:4
15:46:23.0 (91701382)|SYSTEM_METHOD_EXIT|[16]|Schema.SObjectType.getDescribe()
15:46:23.0 (91720247)|LIMIT_USAGE|[16]|RECORD_TYPE_DESCRIBES|2|100
15:46:23.0 (91738662)|HEAP_ALLOCATE|[16]|Bytes:16
15:46:23.0 (91744368)|HEAP_ALLOCATE|[16]|Bytes:4
15:46:23.0 (91760756)|SYSTEM_METHOD_ENTRY|[16]|Map<String,Schema.RecordTypeInfo>.get(Object)
15:46:23.0 (91775296)|SYSTEM_METHOD_EXIT|[16]|Map<String,Schema.RecordTypeInfo>.get(Object)
15:46:23.0 (91793724)|HEAP_ALLOCATE|[16]|Bytes:4
15:46:23.0 (91801241)|HEAP_ALLOCATE|[16]|Bytes:18
15:46:23.0 (91812801)|VARIABLE_ASSIGNMENT|[16]|opportunityTriggerHandler.KCRARecordTypeID|"012O0000000DCgGIAW"
15:46:23.0 (91815642)|STATEMENT_EXECUTE|[17]
15:46:23.0 (91818744)|HEAP_ALLOCATE|[17]|Bytes:26
15:46:23.0 (91861977)|SYSTEM_METHOD_ENTRY|[17]|Schema.SObjectType.getDescribe()
15:46:23.0 (91991846)|HEAP_ALLOCATE|[17]|Bytes:4
15:46:23.0 (91999943)|SYSTEM_METHOD_EXIT|[17]|Schema.SObjectType.getDescribe()
15:46:23.0 (92014137)|LIMIT_USAGE|[17]|RECORD_TYPE_DESCRIBES|3|100
15:46:23.0 (93253779)|HEAP_ALLOCATE|[17]|Bytes:16
15:46:23.0 (93262687)|HEAP_ALLOCATE|[17]|Bytes:12
