34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
09:22:17.0 (578952)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
09:22:17.0 (614851)|EXECUTION_STARTED
09:22:17.0 (620705)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
09:22:17.0 (661552)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000Ue8|AssignedApproverTrigger on Assigned_Approver trigger event BeforeUpdate for [a0oO0000002teWy]
09:22:17.0 (729230)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:22:17.0 (827971)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:22:17.0 (1217463)|HEAP_ALLOCATE|[72]|Bytes:3
09:22:17.0 (1271401)|HEAP_ALLOCATE|[77]|Bytes:152
09:22:17.0 (1290549)|HEAP_ALLOCATE|[342]|Bytes:408
09:22:17.0 (1312326)|HEAP_ALLOCATE|[355]|Bytes:408
09:22:17.0 (1330681)|HEAP_ALLOCATE|[467]|Bytes:48
09:22:17.0 (1365093)|HEAP_ALLOCATE|[139]|Bytes:6
09:22:17.0 (1392551)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
09:22:17.0 (1401602)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:22:17.0 (1409083)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
09:22:17.0 (1455459)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5041514e
09:22:17.0 (1484033)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:22:17.0 (1489875)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
09:22:17.0 (1499633)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x5041514e
09:22:17.0 (1506726)|STATEMENT_EXECUTE|[1]
09:22:17.0 (1508916)|STATEMENT_EXECUTE|[2]
09:22:17.0 (1713470)|HEAP_ALLOCATE|[2]|Bytes:36
09:22:17.0 (1731662)|HEAP_ALLOCATE|[50]|Bytes:5
09:22:17.0 (1745655)|HEAP_ALLOCATE|[56]|Bytes:5
09:22:17.0 (1753588)|HEAP_ALLOCATE|[64]|Bytes:7
09:22:17.0 (1795142)|SYSTEM_METHOD_ENTRY|[2]|System.debug(APEX_OBJECT, ANY)
09:22:17.0 (1829398)|USER_DEBUG|[2]|ERROR|*** Assigned Approver Trigger Firing
09:22:17.0 (1836292)|SYSTEM_METHOD_EXIT|[2]|System.debug(APEX_OBJECT, ANY)
09:22:17.0 (1840977)|STATEMENT_EXECUTE|[3]
09:22:17.0 (3028110)|VARIABLE_SCOPE_BEGIN|[14]|Assigned_Approver_TriggerHandler.recursionAfter|Boolean|false|true
09:22:17.0 (3037045)|VARIABLE_SCOPE_BEGIN|[13]|Assigned_Approver_TriggerHandler.recursionBefore|Boolean|false|true
09:22:17.0 (3906817)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
09:22:17.0 (3913107)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
09:22:17.0 (3947642)|HEAP_ALLOCATE|[3]|Bytes:14
09:22:17.0 (3954693)|HEAP_ALLOCATE|[3]|Bytes:20
09:22:17.0 (3963001)|METHOD_ENTRY|[12]|01pO00000003Sem|Assigned_Approver_TriggerHandler.Assigned_Approver_TriggerHandler()
09:22:17.0 (3965889)|STATEMENT_EXECUTE|[12]
09:22:17.0 (3969110)|STATEMENT_EXECUTE|[12]
09:22:17.0 (3988933)|HEAP_ALLOCATE|[13]|Bytes:5
09:22:17.0 (3992771)|STATEMENT_EXECUTE|[13]
09:22:17.0 (3997712)|HEAP_ALLOCATE|[13]|Bytes:5
09:22:17.0 (4008619)|VARIABLE_ASSIGNMENT|[13]|Assigned_Approver_TriggerHandler.recursionBefore|false
09:22:17.0 (4012211)|STATEMENT_EXECUTE|[14]
09:22:17.0 (4015289)|HEAP_ALLOCATE|[14]|Bytes:5
09:22:17.0 (4019883)|VARIABLE_ASSIGNMENT|[14]|Assigned_Approver_TriggerHandler.recursionAfter|false
09:22:17.0 (4031540)|METHOD_EXIT|[12]|Assigned_Approver_TriggerHandler
09:22:17.0 (4037697)|HEAP_ALLOCATE|[3]|Bytes:12
09:22:17.0 (4050911)|CONSTRUCTOR_ENTRY|[3]|01pO00000003Sem|<init>()
09:22:17.0 (4066979)|VARIABLE_SCOPE_BEGIN|[16]|this|Assigned_Approver_TriggerHandler|true|false
09:22:17.0 (4098135)|VARIABLE_ASSIGNMENT|[16]|this|{}|0x54cb0329
09:22:17.0 (4108079)|HEAP_ALLOCATE|[16]|Bytes:5
09:22:17.0 (4112011)|STATEMENT_EXECUTE|[12]
09:22:17.0 (4114298)|HEAP_ALLOCATE|[16]|Bytes:5
09:22:17.0 (4125238)|HEAP_ALLOCATE|[16]|Bytes:48
09:22:17.0 (4129997)|HEAP_ALLOCATE|[16]|Bytes:69
09:22:17.0 (4232521)|METHOD_ENTRY|[1]|01pO00000003AAn|TriggerHandler.TriggerHandler()
09:22:17.0 (4236090)|STATEMENT_EXECUTE|[1]
09:22:17.0 (4239041)|STATEMENT_EXECUTE|[1]
09:22:17.0 (4240213)|STATEMENT_EXECUTE|[16]
09:22:17.0 (4241417)|STATEMENT_EXECUTE|[17]
09:22:17.0 (4249483)|HEAP_ALLOCATE|[17]|Bytes:4
09:22:17.0 (4314387)|VARIABLE_ASSIGNMENT|[17]|TriggerHandler.loopCountMap|{}|0x64ac0817
09:22:17.0 (4318506)|STATEMENT_EXECUTE|[18]
09:22:17.0 (4326721)|HEAP_ALLOCATE|[18]|Bytes:4
09:22:17.0 (4346493)|SYSTEM_CONSTRUCTOR_ENTRY|[18]|<init>(Integer)
09:22:17.0 (4365805)|SYSTEM_CONSTRUCTOR_EXIT|[18]|<init>(Integer)
09:22:17.0 (4405112)|VARIABLE_ASSIGNMENT|[18]|TriggerHandler.bypassedHandlers|[]|0x327ab7ce
09:22:17.0 (4408793)|STATEMENT_EXECUTE|[187]
09:22:17.0 (4410139)|STATEMENT_EXECUTE|[236]
