34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
11:37:41.0 (515739)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
11:37:41.0 (546676)|EXECUTION_STARTED
11:37:41.0 (551657)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
11:37:41.0 (585508)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000Ue8|AssignedApproverTrigger on Assigned_Approver trigger event BeforeUpdate for [a0oO0000002tei5]
11:37:41.0 (666985)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:37:41.0 (838824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:37:41.0 (1340828)|HEAP_ALLOCATE|[72]|Bytes:3
11:37:41.0 (1395366)|HEAP_ALLOCATE|[77]|Bytes:152
11:37:41.0 (1417418)|HEAP_ALLOCATE|[342]|Bytes:408
11:37:41.0 (1437386)|HEAP_ALLOCATE|[355]|Bytes:408
11:37:41.0 (1454466)|HEAP_ALLOCATE|[467]|Bytes:48
11:37:41.0 (1487087)|HEAP_ALLOCATE|[139]|Bytes:6
11:37:41.0 (1504847)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:37:41.0 (1522390)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:37:41.0 (1531797)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
11:37:41.0 (1577693)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x76a1bddf
11:37:41.0 (1625783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:37:41.0 (1632002)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
11:37:41.0 (1642332)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x76a1bddf
11:37:41.0 (1649651)|STATEMENT_EXECUTE|[1]
11:37:41.0 (1651898)|STATEMENT_EXECUTE|[2]
11:37:41.0 (1857860)|HEAP_ALLOCATE|[2]|Bytes:36
11:37:41.0 (1876189)|HEAP_ALLOCATE|[50]|Bytes:5
11:37:41.0 (1890652)|HEAP_ALLOCATE|[56]|Bytes:5
11:37:41.0 (1898392)|HEAP_ALLOCATE|[64]|Bytes:7
11:37:41.0 (1943360)|SYSTEM_METHOD_ENTRY|[2]|System.debug(APEX_OBJECT, ANY)
11:37:41.0 (1983567)|USER_DEBUG|[2]|ERROR|*** Assigned Approver Trigger Firing
11:37:41.0 (1990577)|SYSTEM_METHOD_EXIT|[2]|System.debug(APEX_OBJECT, ANY)
11:37:41.0 (1994948)|STATEMENT_EXECUTE|[3]
11:37:41.0 (4286029)|VARIABLE_SCOPE_BEGIN|[14]|Assigned_Approver_TriggerHandler.recursionAfter|Boolean|false|true
11:37:41.0 (4293413)|VARIABLE_SCOPE_BEGIN|[13]|Assigned_Approver_TriggerHandler.recursionBefore|Boolean|false|true
11:37:41.0 (5106603)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
11:37:41.0 (5115899)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
11:37:41.0 (5163424)|HEAP_ALLOCATE|[3]|Bytes:14
11:37:41.0 (5174805)|HEAP_ALLOCATE|[3]|Bytes:20
11:37:41.0 (5194822)|METHOD_ENTRY|[12]|01pO00000003Sem|Assigned_Approver_TriggerHandler.Assigned_Approver_TriggerHandler()
11:37:41.0 (5200615)|STATEMENT_EXECUTE|[12]
11:37:41.0 (5205089)|STATEMENT_EXECUTE|[12]
11:37:41.0 (5231289)|HEAP_ALLOCATE|[13]|Bytes:5
11:37:41.0 (5238187)|STATEMENT_EXECUTE|[13]
11:37:41.0 (5248098)|HEAP_ALLOCATE|[13]|Bytes:5
11:37:41.0 (5265129)|VARIABLE_ASSIGNMENT|[13]|Assigned_Approver_TriggerHandler.recursionBefore|false
11:37:41.0 (5269116)|STATEMENT_EXECUTE|[14]
11:37:41.0 (5276838)|HEAP_ALLOCATE|[14]|Bytes:5
11:37:41.0 (5287578)|VARIABLE_ASSIGNMENT|[14]|Assigned_Approver_TriggerHandler.recursionAfter|false
11:37:41.0 (5303116)|METHOD_EXIT|[12]|Assigned_Approver_TriggerHandler
11:37:41.0 (5321634)|HEAP_ALLOCATE|[3]|Bytes:12
11:37:41.0 (5341454)|CONSTRUCTOR_ENTRY|[3]|01pO00000003Sem|<init>()
11:37:41.0 (5376419)|VARIABLE_SCOPE_BEGIN|[16]|this|Assigned_Approver_TriggerHandler|true|false
11:37:41.0 (5412860)|VARIABLE_ASSIGNMENT|[16]|this|{}|0x730c0e4b
11:37:41.0 (5427042)|HEAP_ALLOCATE|[16]|Bytes:5
11:37:41.0 (5433072)|STATEMENT_EXECUTE|[12]
11:37:41.0 (5438099)|HEAP_ALLOCATE|[16]|Bytes:5
11:37:41.0 (5454674)|HEAP_ALLOCATE|[16]|Bytes:48
11:37:41.0 (5463354)|HEAP_ALLOCATE|[16]|Bytes:69
11:37:41.0 (5598743)|METHOD_ENTRY|[1]|01pO00000003AAn|TriggerHandler.TriggerHandler()
11:37:41.0 (5602576)|STATEMENT_EXECUTE|[1]
11:37:41.0 (5605712)|STATEMENT_EXECUTE|[1]
11:37:41.0 (5606941)|STATEMENT_EXECUTE|[16]
11:37:41.0 (5608085)|STATEMENT_EXECUTE|[17]
11:37:41.0 (5616260)|HEAP_ALLOCATE|[17]|Bytes:4
11:37:41.0 (5681260)|VARIABLE_ASSIGNMENT|[17]|TriggerHandler.loopCountMap|{}|0x237bc3ac
11:37:41.0 (5684585)|STATEMENT_EXECUTE|[18]
11:37:41.0 (5693002)|HEAP_ALLOCATE|[18]|Bytes:4
11:37:41.0 (5711830)|SYSTEM_CONSTRUCTOR_ENTRY|[18]|<init>(Integer)
11:37:41.0 (5731609)|SYSTEM_CONSTRUCTOR_EXIT|[18]|<init>(Integer)
11:37:41.0 (5772843)|VARIABLE_ASSIGNMENT|[18]|TriggerHandler.bypassedHandlers|[]|0x7bf0cd14
11:37:41.0 (5776466)|STATEMENT_EXECUTE|[187]
11:37:41.0 (5777894)|STATEMENT_EXECUTE|[236]
11:37:41.0 (5783561)|METHOD_EXIT|[1]|TriggerHandler
11:37:41.0 (5789790)|CONSTRUCTOR_ENTRY|[16]|01pO00000003AAn|<init>()
11:37:41.0 (5831085)|VARIABLE_SCOPE_BEGIN|[22]|this|TriggerHandler|true|false
11:37:41.0 (5849028)|VARIABLE_ASSIGNMENT|[22]|this|{}|0x730c0e4b
11:37:41.0 (5853050)|STATEMENT_EXECUTE|[1]
11:37:41.0 (5854608)|STATEMENT_EXECUTE|[9]
11:37:41.0 (5855705)|STATEMENT_EXECUTE|[13]
11:37:41.0 (5864281)|HEAP_ALLOCATE|[23]|Bytes:6
11:37:41.0 (5887840)|STATEMENT_EXECUTE|[22]
11:37:41.0 (5889730)|STATEMENT_EXECUTE|[23]
