34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
13:01:17.1 (1131490)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
13:01:17.1 (1192974)|EXECUTION_STARTED
13:01:17.1 (1197469)|CODE_UNIT_STARTED|[EXTERNAL]|01pO00000003YVH|Approval_Process_Test.test
13:01:17.1 (1373151)|HEAP_ALLOCATE|[72]|Bytes:3
13:01:17.1 (1397336)|HEAP_ALLOCATE|[77]|Bytes:152
13:01:17.1 (1411422)|HEAP_ALLOCATE|[342]|Bytes:408
13:01:17.1 (1432206)|HEAP_ALLOCATE|[355]|Bytes:408
13:01:17.1 (1452061)|HEAP_ALLOCATE|[467]|Bytes:48
13:01:17.1 (1477010)|HEAP_ALLOCATE|[139]|Bytes:6
13:01:17.1 (1491290)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:01:17.1 (1495667)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
13:01:17.1 (1504801)|METHOD_ENTRY|[2]|01pO00000003YVH|Approval_Process_Test.Approval_Process_Test()
13:01:17.1 (1510988)|STATEMENT_EXECUTE|[2]
13:01:17.1 (1517450)|STATEMENT_EXECUTE|[2]
13:01:17.1 (1521172)|METHOD_EXIT|[2]|Approval_Process_Test
13:01:17.1 (1558713)|HEAP_ALLOCATE|[50]|Bytes:5
13:01:17.1 (1575937)|HEAP_ALLOCATE|[56]|Bytes:5
13:01:17.1 (1584134)|HEAP_ALLOCATE|[64]|Bytes:7
13:01:17.1 (1635595)|STATEMENT_EXECUTE|[10]
13:01:17.1 (1637603)|STATEMENT_EXECUTE|[11]
13:01:17.1 (32183741)|VARIABLE_SCOPE_BEGIN|[3]|Test_Data_Factory.BDM|User|true|true
13:01:17.1 (32197467)|VARIABLE_SCOPE_BEGIN|[9]|Test_Data_Factory.CEO|User|true|true
13:01:17.1 (32200964)|VARIABLE_SCOPE_BEGIN|[10]|Test_Data_Factory.COO|User|true|true
13:01:17.1 (32204218)|VARIABLE_SCOPE_BEGIN|[7]|Test_Data_Factory.GroupApproverL1|User|true|true
13:01:17.1 (32207423)|VARIABLE_SCOPE_BEGIN|[8]|Test_Data_Factory.GroupApproverL2|User|true|true
13:01:17.1 (32210436)|VARIABLE_SCOPE_BEGIN|[4]|Test_Data_Factory.PDM|User|true|true
13:01:17.1 (32213853)|VARIABLE_SCOPE_BEGIN|[5]|Test_Data_Factory.RegonalApproverL1|User|true|true
13:01:17.1 (32217245)|VARIABLE_SCOPE_BEGIN|[6]|Test_Data_Factory.RegonalApproverL2|User|true|true
13:01:17.1 (32221152)|VARIABLE_SCOPE_BEGIN|[2]|Test_Data_Factory.oppName|String|false|true
13:01:17.1 (32235737)|VARIABLE_SCOPE_BEGIN|[16]|Test_Data_Factory.profileNameToID|Map<String,Id>|true|true
13:01:17.1 (32257603)|HEAP_ALLOCATE|[11]|Bytes:104
13:01:17.1 (32269193)|HEAP_ALLOCATE|[11]|Bytes:37
13:01:17.1 (32294495)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.Test_Data_Factory()
13:01:17.1 (32298153)|STATEMENT_EXECUTE|[1]
13:01:17.1 (32306327)|STATEMENT_EXECUTE|[1]
13:01:17.1 (33239756)|SYSTEM_MODE_ENTER|false
13:01:17.1 (33262592)|HEAP_ALLOCATE|[2]|Bytes:5
13:01:17.1 (33267971)|STATEMENT_EXECUTE|[2]
13:01:17.1 (33271975)|HEAP_ALLOCATE|[2]|Bytes:12
13:01:17.1 (33303320)|SYSTEM_METHOD_ENTRY|[2]|com.salesforce.api.interop.apex.bcl.DatetimeMethods.now()
13:01:17.1 (33354991)|HEAP_ALLOCATE|[2]|Bytes:56
13:01:17.1 (33366545)|SYSTEM_METHOD_EXIT|[2]|com.salesforce.api.interop.apex.bcl.DatetimeMethods.now()
13:01:17.1 (33397754)|SYSTEM_METHOD_ENTRY|[2]|String.valueOf(Datetime)
13:01:17.1 (33428115)|HEAP_ALLOCATE|[2]|Bytes:19
13:01:17.1 (33450415)|SYSTEM_METHOD_EXIT|[2]|String.valueOf(Datetime)
