34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
16:32:49.0 (520901)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
16:32:49.0 (546212)|EXECUTION_STARTED
16:32:49.0 (551166)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
16:32:49.0 (1818788)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000TOT|gateTrigger on Gate trigger event BeforeDelete for [a0nO0000003xYfq]
16:32:49.0 (1868425)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:32:49.0 (2316736)|HEAP_ALLOCATE|[72]|Bytes:3
16:32:49.0 (2350967)|HEAP_ALLOCATE|[77]|Bytes:152
16:32:49.0 (2366347)|HEAP_ALLOCATE|[342]|Bytes:408
16:32:49.0 (2385400)|HEAP_ALLOCATE|[355]|Bytes:408
16:32:49.0 (2403849)|HEAP_ALLOCATE|[467]|Bytes:48
16:32:49.0 (2434684)|HEAP_ALLOCATE|[139]|Bytes:6
16:32:49.0 (2461461)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:32:49.0 (2469596)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
16:32:49.0 (2497405)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x29445e06
16:32:49.0 (2541792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:32:49.0 (2548894)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
16:32:49.0 (2559073)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x29445e06
16:32:49.0 (2563444)|STATEMENT_EXECUTE|[1]
16:32:49.0 (2565360)|STATEMENT_EXECUTE|[2]
16:32:49.0 (9413811)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
16:32:49.0 (9677819)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
16:32:49.0 (9712274)|HEAP_ALLOCATE|[2]|Bytes:42
16:32:49.0 (9719060)|HEAP_ALLOCATE|[2]|Bytes:63
16:32:49.0 (9744908)|METHOD_ENTRY|[14]|01pO00000003IBZ|gateTriggerHandler.gateTriggerHandler()
16:32:49.0 (9748293)|STATEMENT_EXECUTE|[14]
16:32:49.0 (9752771)|STATEMENT_EXECUTE|[14]
16:32:49.0 (9811839)|HEAP_ALLOCATE|[50]|Bytes:5
16:32:49.0 (9852949)|HEAP_ALLOCATE|[56]|Bytes:5
16:32:49.0 (9868874)|HEAP_ALLOCATE|[64]|Bytes:7
16:32:49.0 (11259981)|SYSTEM_MODE_ENTER|false
16:32:49.0 (11275329)|HEAP_ALLOCATE|[2]|Bytes:5
16:32:49.0 (11282145)|SYSTEM_MODE_EXIT|false
16:32:49.0 (11290115)|METHOD_EXIT|[14]|gateTriggerHandler
16:32:49.0 (11649266)|HEAP_ALLOCATE|[2]|Bytes:20
16:32:49.0 (11666197)|CONSTRUCTOR_ENTRY|[2]|01pO00000003IBZ|<init>()
16:32:49.0 (11696942)|VARIABLE_SCOPE_BEGIN|[19]|this|gateTriggerHandler|true|false
16:32:49.0 (11727639)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x694f27dc
16:32:49.0 (11735550)|SYSTEM_MODE_ENTER|false
16:32:49.0 (11741465)|HEAP_ALLOCATE|[15]|Bytes:5
16:32:49.0 (11745494)|STATEMENT_EXECUTE|[14]
16:32:49.0 (11748425)|HEAP_ALLOCATE|[15]|Bytes:5
16:32:49.0 (11750386)|STATEMENT_EXECUTE|[15]
16:32:49.0 (11756825)|HEAP_ALLOCATE|[15]|Bytes:4
16:32:49.0 (11820962)|SYSTEM_CONSTRUCTOR_ENTRY|[15]|<init>()
