39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
10:10:24.18 (18223043)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
10:10:24.18 (18252312)|EXECUTION_STARTED
10:10:24.18 (18256169)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
10:10:24.18 (18295142)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000SDP|opportunityTrigger on Opportunity trigger event BeforeUpdate for [006O0000008lEg1]
10:10:24.18 (18340551)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:10:24.18 (18571713)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:10:24.18 (22254201)|HEAP_ALLOCATE|[72]|Bytes:3
10:10:24.18 (22289761)|HEAP_ALLOCATE|[77]|Bytes:152
10:10:24.18 (22309266)|HEAP_ALLOCATE|[342]|Bytes:408
10:10:24.18 (22328802)|HEAP_ALLOCATE|[355]|Bytes:408
10:10:24.18 (22347229)|HEAP_ALLOCATE|[467]|Bytes:48
10:10:24.18 (22376308)|HEAP_ALLOCATE|[139]|Bytes:6
10:10:24.18 (22402470)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:10:24.18 (22410050)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
10:10:24.18 (22446800)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2d2427a0
10:10:24.18 (22493402)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:10:24.18 (22499465)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
10:10:24.18 (22510158)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2d2427a0
10:10:24.18 (22514852)|STATEMENT_EXECUTE|[1]
10:10:24.18 (22516384)|STATEMENT_EXECUTE|[4]
10:10:24.18 (27010114)|VARIABLE_SCOPE_BEGIN|[16]|opportunityTriggerHandler.KCRARecordTypeID|String|false|true
10:10:24.18 (27018049)|VARIABLE_SCOPE_BEGIN|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|String|false|true
10:10:24.18 (27021729)|VARIABLE_SCOPE_BEGIN|[18]|opportunityTriggerHandler.PRARecordTypeID|String|false|true
10:10:24.18 (27025327)|VARIABLE_SCOPE_BEGIN|[17]|opportunityTriggerHandler.PRATemplateRecordTypeID|String|false|true
10:10:24.18 (27032490)|VARIABLE_SCOPE_BEGIN|[20]|opportunityTriggerHandler.isTest|Boolean|false|true
10:10:24.18 (27036276)|VARIABLE_SCOPE_BEGIN|[19]|opportunityTriggerHandler.recursion|Boolean|false|true
10:10:24.18 (27039353)|VARIABLE_SCOPE_BEGIN|[14]|opportunityTriggerHandler.runOnce|Boolean|false|true
10:10:24.18 (32847408)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
10:10:24.18 (33069420)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
10:10:24.18 (33110446)|HEAP_ALLOCATE|[4]|Bytes:52
10:10:24.18 (33120481)|HEAP_ALLOCATE|[4]|Bytes:67
10:10:24.18 (33160710)|METHOD_ENTRY|[13]|01pO0000000371i|opportunityTriggerHandler.opportunityTriggerHandler()
10:10:24.18 (33165700)|STATEMENT_EXECUTE|[13]
10:10:24.18 (33171010)|STATEMENT_EXECUTE|[13]
10:10:24.18 (33173141)|STATEMENT_EXECUTE|[14]
10:10:24.18 (33205543)|HEAP_ALLOCATE|[50]|Bytes:5
10:10:24.18 (33229711)|HEAP_ALLOCATE|[56]|Bytes:5
10:10:24.18 (33238444)|HEAP_ALLOCATE|[64]|Bytes:7
10:10:24.18 (33258941)|HEAP_ALLOCATE|[14]|Bytes:5
10:10:24.18 (33269677)|VARIABLE_ASSIGNMENT|[14]|opportunityTriggerHandler.runOnce|true
10:10:24.18 (33272369)|STATEMENT_EXECUTE|[15]
10:10:24.18 (33274968)|HEAP_ALLOCATE|[15]|Bytes:33
10:10:24.18 (33412536)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectType.getDescribe()
10:10:24.18 (33650612)|HEAP_ALLOCATE|[15]|Bytes:4
10:10:24.18 (33659388)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectType.getDescribe()
10:10:24.18 (33683848)|LIMIT_USAGE|[15]|RECORD_TYPE_DESCRIBES|1|100
10:10:24.18 (52685100)|HEAP_ALLOCATE|[15]|Bytes:16
10:10:24.18 (52694337)|HEAP_ALLOCATE|[15]|Bytes:13
10:10:24.18 (52742760)|SYSTEM_METHOD_ENTRY|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:10:24.18 (52795295)|SYSTEM_METHOD_EXIT|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:10:24.18 (52825567)|HEAP_ALLOCATE|[15]|Bytes:4
10:10:24.18 (52843317)|HEAP_ALLOCATE|[15]|Bytes:18
10:10:24.18 (52857351)|VARIABLE_ASSIGNMENT|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|"012O0000000DCgLIAW"
10:10:24.18 (52860458)|STATEMENT_EXECUTE|[16]
