34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
10:30:10.1 (1343446)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
10:30:10.1 (1372457)|EXECUTION_STARTED
10:30:10.1 (1376684)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
10:30:10.1 (2659363)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000TOT|gateTrigger on Gate trigger event BeforeDelete for [a0nO0000003xQBg]
10:30:10.1 (2703265)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:30:10.1 (3115933)|HEAP_ALLOCATE|[72]|Bytes:3
10:30:10.1 (3148598)|HEAP_ALLOCATE|[77]|Bytes:152
10:30:10.1 (3200050)|HEAP_ALLOCATE|[342]|Bytes:408
10:30:10.1 (3233439)|HEAP_ALLOCATE|[355]|Bytes:408
10:30:10.1 (3263093)|HEAP_ALLOCATE|[467]|Bytes:48
10:30:10.1 (3302930)|HEAP_ALLOCATE|[139]|Bytes:6
10:30:10.1 (3334636)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:30:10.1 (3341136)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
10:30:10.1 (3385859)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x47ec15b9
10:30:10.1 (3431254)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:30:10.1 (3437953)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
10:30:10.1 (3448886)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x47ec15b9
10:30:10.1 (3454217)|STATEMENT_EXECUTE|[1]
10:30:10.1 (3455933)|STATEMENT_EXECUTE|[2]
10:30:10.1 (165007320)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
10:30:10.1 (165309480)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
10:30:10.1 (165375038)|HEAP_ALLOCATE|[2]|Bytes:42
10:30:10.1 (165391813)|HEAP_ALLOCATE|[2]|Bytes:63
10:30:10.1 (165430656)|METHOD_ENTRY|[14]|01pO00000003IBZ|gateTriggerHandler.gateTriggerHandler()
10:30:10.1 (165434419)|STATEMENT_EXECUTE|[14]
10:30:10.1 (165440553)|STATEMENT_EXECUTE|[14]
10:30:10.1 (165478354)|HEAP_ALLOCATE|[50]|Bytes:5
10:30:10.1 (165500084)|HEAP_ALLOCATE|[56]|Bytes:5
10:30:10.1 (165535900)|HEAP_ALLOCATE|[64]|Bytes:7
10:30:10.1 (166511039)|SYSTEM_MODE_ENTER|false
10:30:10.1 (166524447)|HEAP_ALLOCATE|[2]|Bytes:5
10:30:10.1 (166536568)|SYSTEM_MODE_EXIT|false
10:30:10.1 (166545642)|METHOD_EXIT|[14]|gateTriggerHandler
10:30:10.1 (166849657)|HEAP_ALLOCATE|[2]|Bytes:20
10:30:10.1 (166863654)|CONSTRUCTOR_ENTRY|[2]|01pO00000003IBZ|<init>()
10:30:10.1 (166889390)|VARIABLE_SCOPE_BEGIN|[19]|this|gateTriggerHandler|true|false
10:30:10.1 (166939524)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x2e1ec042
10:30:10.1 (166949892)|SYSTEM_MODE_ENTER|false
10:30:10.1 (166960492)|HEAP_ALLOCATE|[15]|Bytes:5
10:30:10.1 (166964631)|STATEMENT_EXECUTE|[14]
10:30:10.1 (166967570)|HEAP_ALLOCATE|[15]|Bytes:5
10:30:10.1 (166969343)|STATEMENT_EXECUTE|[15]
10:30:10.1 (166973937)|HEAP_ALLOCATE|[15]|Bytes:4
10:30:10.1 (167009154)|SYSTEM_CONSTRUCTOR_ENTRY|[15]|<init>()
10:30:10.1 (167160485)|SYSTEM_CONSTRUCTOR_EXIT|[15]|<init>()
10:30:10.1 (167170218)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:30:10.1 (167183037)|VARIABLE_ASSIGNMENT|[15]|this.Assigned_Approvers_ToInsert|[]|0x2e1ec042
10:30:10.1 (167185837)|STATEMENT_EXECUTE|[16]
10:30:10.1 (167190089)|HEAP_ALLOCATE|[16]|Bytes:4
