34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
10:41:21.0 (649159)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
10:41:21.0 (683576)|EXECUTION_STARTED
10:41:21.0 (689130)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
10:41:21.0 (725320)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000Ue8|AssignedApproverTrigger on Assigned_Approver trigger event BeforeUpdate for [a0oO0000002tYX1]
10:41:21.0 (771581)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:41:21.0 (813206)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:41:21.0 (1270634)|HEAP_ALLOCATE|[72]|Bytes:3
10:41:21.0 (1314772)|HEAP_ALLOCATE|[77]|Bytes:152
10:41:21.0 (1344887)|HEAP_ALLOCATE|[342]|Bytes:408
10:41:21.0 (1382661)|HEAP_ALLOCATE|[355]|Bytes:408
10:41:21.0 (1415140)|HEAP_ALLOCATE|[467]|Bytes:48
10:41:21.0 (1459226)|HEAP_ALLOCATE|[139]|Bytes:6
10:41:21.0 (1486422)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
10:41:21.0 (1507275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:41:21.0 (1517278)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
10:41:21.0 (1566038)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7974a9c3
10:41:21.0 (1627857)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:41:21.0 (1636638)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
10:41:21.0 (1652267)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7974a9c3
10:41:21.0 (1658971)|STATEMENT_EXECUTE|[1]
10:41:21.0 (1661283)|STATEMENT_EXECUTE|[2]
10:41:21.0 (1957041)|HEAP_ALLOCATE|[2]|Bytes:36
10:41:21.0 (1981391)|HEAP_ALLOCATE|[50]|Bytes:5
10:41:21.0 (2005846)|HEAP_ALLOCATE|[56]|Bytes:5
10:41:21.0 (2023521)|HEAP_ALLOCATE|[64]|Bytes:7
10:41:21.0 (2067664)|SYSTEM_METHOD_ENTRY|[2]|System.debug(APEX_OBJECT, ANY)
10:41:21.0 (2108704)|USER_DEBUG|[2]|ERROR|*** Assigned Approver Trigger Firing
10:41:21.0 (2121078)|SYSTEM_METHOD_EXIT|[2]|System.debug(APEX_OBJECT, ANY)
10:41:21.0 (2127240)|STATEMENT_EXECUTE|[3]
10:41:21.0 (19142647)|VARIABLE_SCOPE_BEGIN|[13]|Assigned_Approver_TriggerHandler.recursion|Boolean|false|true
10:41:21.0 (39322161)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
10:41:21.0 (39550008)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
10:41:21.0 (39588072)|HEAP_ALLOCATE|[3]|Bytes:11
10:41:21.0 (39599597)|HEAP_ALLOCATE|[3]|Bytes:20
10:41:21.0 (39618116)|METHOD_ENTRY|[12]|01pO00000003Sem|Assigned_Approver_TriggerHandler.Assigned_Approver_TriggerHandler()
10:41:21.0 (39622300)|STATEMENT_EXECUTE|[12]
10:41:21.0 (39628958)|STATEMENT_EXECUTE|[12]
10:41:21.0 (39645250)|HEAP_ALLOCATE|[13]|Bytes:5
10:41:21.0 (39648738)|STATEMENT_EXECUTE|[13]
10:41:21.0 (39654948)|HEAP_ALLOCATE|[13]|Bytes:5
10:41:21.0 (39669645)|VARIABLE_ASSIGNMENT|[13]|Assigned_Approver_TriggerHandler.recursion|false
10:41:21.0 (39680775)|METHOD_EXIT|[12]|Assigned_Approver_TriggerHandler
10:41:21.0 (40001639)|HEAP_ALLOCATE|[3]|Bytes:12
10:41:21.0 (40024094)|CONSTRUCTOR_ENTRY|[3]|01pO00000003Sem|<init>()
10:41:21.0 (40064381)|VARIABLE_SCOPE_BEGIN|[14]|this|Assigned_Approver_TriggerHandler|true|false
10:41:21.0 (40111264)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x388af47
10:41:21.0 (40122335)|HEAP_ALLOCATE|[14]|Bytes:5
10:41:21.0 (40126613)|STATEMENT_EXECUTE|[12]
10:41:21.0 (40130317)|HEAP_ALLOCATE|[14]|Bytes:5
10:41:21.0 (40142458)|HEAP_ALLOCATE|[14]|Bytes:48
10:41:21.0 (40148409)|HEAP_ALLOCATE|[14]|Bytes:69
