34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
Execute Anonymous: list<opportunity> opp = Test_Data_Factory.createProspect(1, FALSE);
11:40:13.4 (4653768)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
11:40:13.4 (4670029)|EXECUTION_STARTED
11:40:13.4 (4676047)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
11:40:13.4 (4898031)|VARIABLE_SCOPE_BEGIN|[1]|opp|List<Opportunity>|true|false
11:40:13.4 (5078727)|HEAP_ALLOCATE|[72]|Bytes:3
11:40:13.4 (5124329)|HEAP_ALLOCATE|[77]|Bytes:152
11:40:13.4 (5154809)|HEAP_ALLOCATE|[342]|Bytes:408
11:40:13.4 (5188350)|HEAP_ALLOCATE|[355]|Bytes:408
11:40:13.4 (5221402)|HEAP_ALLOCATE|[467]|Bytes:48
11:40:13.4 (5258110)|HEAP_ALLOCATE|[139]|Bytes:6
11:40:13.4 (5285273)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:40:13.4 (5373394)|STATEMENT_EXECUTE|[1]
11:40:13.4 (5376679)|STATEMENT_EXECUTE|[1]
11:40:13.4 (5411863)|HEAP_ALLOCATE|[50]|Bytes:5
11:40:13.4 (5441308)|HEAP_ALLOCATE|[56]|Bytes:5
11:40:13.4 (5450280)|HEAP_ALLOCATE|[64]|Bytes:7
11:40:13.4 (5495344)|SYSTEM_MODE_ENTER|false
11:40:13.4 (5512700)|HEAP_ALLOCATE|[1]|Bytes:5
11:40:13.4 (10403858)|HEAP_ALLOCATE|[1]|Bytes:4
11:40:13.4 (10434628)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.Test_Data_Factory()
11:40:13.4 (10438457)|STATEMENT_EXECUTE|[1]
11:40:13.4 (10443260)|STATEMENT_EXECUTE|[1]
11:40:13.4 (10452443)|HEAP_ALLOCATE|[1]|Bytes:5
11:40:13.4 (10464469)|METHOD_EXIT|[1]|Test_Data_Factory
11:40:13.4 (10500101)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.createProspect(Integer, Boolean)
11:40:13.4 (10525059)|VARIABLE_SCOPE_BEGIN|[8]|noOfProspects|Integer|false|false
11:40:13.4 (10545565)|VARIABLE_ASSIGNMENT|[8]|noOfProspects|1
11:40:13.4 (10552350)|VARIABLE_SCOPE_BEGIN|[8]|meetCriteriaForGate1|Boolean|false|false
11:40:13.4 (10556607)|VARIABLE_ASSIGNMENT|[8]|meetCriteriaForGate1|false
11:40:13.4 (10565592)|HEAP_ALLOCATE|[9]|Bytes:5
11:40:13.4 (10569627)|STATEMENT_EXECUTE|[8]
11:40:13.4 (10570877)|STATEMENT_EXECUTE|[9]
11:40:13.4 (10577501)|HEAP_ALLOCATE|[9]|Bytes:4
11:40:13.4 (10631320)|SYSTEM_CONSTRUCTOR_ENTRY|[9]|<init>()
11:40:13.4 (10690767)|SYSTEM_CONSTRUCTOR_EXIT|[9]|<init>()
11:40:13.4 (10696665)|VARIABLE_SCOPE_BEGIN|[9]|prospects|List<Opportunity>|true|false
11:40:13.4 (10705146)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:40:13.4 (10717930)|VARIABLE_ASSIGNMENT|[9]|prospects|[]|0x55624941
11:40:13.4 (10722228)|STATEMENT_EXECUTE|[11]
11:40:13.4 (10725848)|VARIABLE_SCOPE_BEGIN|[11]|i|Integer|false|false
11:40:13.4 (10728005)|HEAP_ALLOCATE|[11]|Bytes:4
11:40:13.4 (10732820)|VARIABLE_ASSIGNMENT|[11]|i|0
11:40:13.4 (10738040)|STATEMENT_EXECUTE|[11]
11:40:13.4 (10739284)|STATEMENT_EXECUTE|[12]
11:40:13.4 (10770179)|HEAP_ALLOCATE|[12]|Bytes:4
11:40:13.4 (10890319)|VARIABLE_SCOPE_BEGIN|[12]|opp|Opportunity|true|false
11:40:13.4 (10904130)|VARIABLE_ASSIGNMENT|[12]|opp|{}|0x7c847ab7
11:40:13.4 (10906704)|STATEMENT_EXECUTE|[13]
11:40:13.4 (10910434)|HEAP_ALLOCATE|[13]|Bytes:18
11:40:13.4 (10926805)|HEAP_ALLOCATE|[13]|Bytes:4
11:40:13.4 (11069689)|VARIABLE_ASSIGNMENT|[13]|this.AccountId|"001O0000017RQomIAG"|0x7c847ab7
11:40:13.4 (11077056)|STATEMENT_EXECUTE|[17]
11:40:13.4 (11078325)|STATEMENT_EXECUTE|[18]
11:40:13.4 (27252750)|VARIABLE_SCOPE_BEGIN|[5]|Custom_Settings.Approvers|Approvers__c|true|true
11:40:13.4 (27276611)|HEAP_ALLOCATE|[18]|Bytes:28
11:40:13.4 (27287604)|HEAP_ALLOCATE|[18]|Bytes:92
11:40:13.4 (27290475)|HEAP_ALLOCATE|[18]|Bytes:1
11:40:13.4 (27307593)|METHOD_ENTRY|[1]|01pO00000003RXf|Custom_Settings.Custom_Settings()
11:40:13.4 (27311572)|STATEMENT_EXECUTE|[1]
11:40:13.4 (27317075)|STATEMENT_EXECUTE|[1]
11:40:13.4 (27326101)|HEAP_ALLOCATE|[18]|Bytes:5
11:40:13.4 (27329213)|STATEMENT_EXECUTE|[3]
11:40:13.4 (27340569)|METHOD_EXIT|[1]|Custom_Settings
11:40:13.4 (27365021)|SYSTEM_METHOD_ENTRY|[18]|Custom_Settings.__sfdc_Approvers()
11:40:13.4 (27407618)|HEAP_ALLOCATE|[7]|Bytes:5
11:40:13.4 (27414658)|STATEMENT_EXECUTE|[6]
11:40:13.4 (27416534)|STATEMENT_EXECUTE|[7]
11:40:13.4 (27572685)|SYSTEM_METHOD_ENTRY|[7]|Approvers__c.getInstance()
11:40:13.4 (28794293)|HEAP_ALLOCATE|[7]|Bytes:36
11:40:13.4 (28807515)|SYSTEM_METHOD_EXIT|[7]|Approvers__c.getInstance()
11:40:13.4 (28815718)|VARIABLE_SCOPE_BEGIN|[7]|App|Approvers__c|true|false
11:40:13.4 (28853600)|VARIABLE_ASSIGNMENT|[7]|App|{"IsDeleted":false,"Name":"a0qO0000007lg39","SetupOwnerId":"005O0000003t7anIAA","COO_User_ID__c":"005O0000003t7an","CEO_User_ID__c":"005O0000003t7an","Lower_Threshold__c":2.0E8,"Higher_Threshold__c":5.0E8,"Gate_1_Entry_Thresho (5 more) ...":1.0E7}|0x6e823933
11:40:13.4 (28911829)|STATEMENT_EXECUTE|[8]
11:40:13.4 (28983544)|STATEMENT_EXECUTE|[12]
11:40:13.4 (28985847)|STATEMENT_EXECUTE|[15]
11:40:13.4 (28995170)|SYSTEM_METHOD_EXIT|[18]|Custom_Settings.__sfdc_Approvers()
11:40:13.4 (29032839)|HEAP_ALLOCATE|[18]|Bytes:28
11:40:13.4 (29037745)|HEAP_ALLOCATE|[18]|Bytes:28
11:40:13.4 (29066983)|SYSTEM_METHOD_ENTRY|[18]|Decimal.subtract(Decimal)
11:40:13.4 (29100011)|HEAP_ALLOCATE|[18]|Bytes:28
11:40:13.4 (29113635)|SYSTEM_METHOD_EXIT|[18]|Decimal.subtract(Decimal)
11:40:13.4 (29199322)|VARIABLE_ASSIGNMENT|[18]|this.Amount|9999999|0x7c847ab7
11:40:13.4 (29203237)|STATEMENT_EXECUTE|[21]
11:40:13.4 (29221728)|SYSTEM_METHOD_ENTRY|[21]|com.salesforce.api.interop.apex.bcl.DateMethods.today()
11:40:13.4 (29264287)|HEAP_ALLOCATE|[21]|Bytes:4
11:40:13.4 (29272310)|SYSTEM_METHOD_EXIT|[21]|com.salesforce.api.interop.apex.bcl.DateMethods.today()
11:40:13.4 (29358304)|VARIABLE_ASSIGNMENT|[21]|this.Anticipated_Revenue_Start_Date__c|"2017-04-05T00:00:00.000Z"|0x7c847ab7
11:40:13.4 (29362423)|STATEMENT_EXECUTE|[22]
11:40:13.4 (29406267)|VARIABLE_ASSIGNMENT|[22]|this.Apply_Default_Bonding__c|false|0x7c847ab7
11:40:13.4 (29409989)|STATEMENT_EXECUTE|[23]
11:40:13.4 (29457608)|VARIABLE_ASSIGNMENT|[23]|this.Budget_Confirmed__c|false|0x7c847ab7
11:40:13.4 (29461669)|STATEMENT_EXECUTE|[24]
11:40:13.4 (29466954)|HEAP_ALLOCATE|[24]|Bytes:15
11:40:13.4 (29478594)|HEAP_ALLOCATE|[24]|Bytes:4
11:40:13.4 (29541995)|VARIABLE_ASSIGNMENT|[24]|this.Business_Development_Manager__c|"005O0000003uaVKIAY"|0x7c847ab7
11:40:13.4 (29545938)|STATEMENT_EXECUTE|[25]
11:40:13.4 (29550154)|HEAP_ALLOCATE|[25]|Bytes:18
11:40:13.4 (29557191)|HEAP_ALLOCATE|[25]|Bytes:4
11:40:13.4 (29622346)|VARIABLE_ASSIGNMENT|[25]|this.Business_Group__c|"a0BO000000F4Di8MAF"|0x7c847ab7
11:40:13.4 (29626065)|STATEMENT_EXECUTE|[26]
11:40:13.4 (29633465)|HEAP_ALLOCATE|[26]|Bytes:4
11:40:13.4 (29678891)|VARIABLE_ASSIGNMENT|[26]|this.Client_Drivers__c|"test"|0x7c847ab7
11:40:13.4 (29682571)|STATEMENT_EXECUTE|[27]
11:40:13.4 (29721631)|VARIABLE_ASSIGNMENT|[27]|this.Client_Probity__c|false|0x7c847ab7
11:40:13.4 (29725094)|STATEMENT_EXECUTE|[28]
11:40:13.4 (29764407)|VARIABLE_ASSIGNMENT|[28]|this.Client_Relationship_Management__c|"test"|0x7c847ab7
11:40:13.4 (29767904)|STATEMENT_EXECUTE|[29]
11:40:13.4 (29778954)|SYSTEM_METHOD_ENTRY|[29]|com.salesforce.api.interop.apex.bcl.DateMethods.today()
11:40:13.4 (29806906)|HEAP_ALLOCATE|[29]|Bytes:4
11:40:13.4 (29814581)|SYSTEM_METHOD_EXIT|[29]|com.salesforce.api.interop.apex.bcl.DateMethods.today()
11:40:13.4 (29873711)|VARIABLE_ASSIGNMENT|[29]|this.CloseDate|"2017-04-05T00:00:00.000Z"|0x7c847ab7
11:40:13.4 (29877648)|STATEMENT_EXECUTE|[30]
11:40:13.4 (29882187)|HEAP_ALLOCATE|[30]|Bytes:41
11:40:13.4 (29932191)|VARIABLE_ASSIGNMENT|[30]|this.Contract_Risk__c|"Client-side risk: Co (21 more) ..."|0x7c847ab7
11:40:13.4 (29936146)|STATEMENT_EXECUTE|[31]
