34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
11:01:34.0 (434788)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
11:01:34.0 (463912)|EXECUTION_STARTED
11:01:34.0 (467884)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
11:01:34.0 (511903)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000Ue8|AssignedApproverTrigger on Assigned_Approver trigger event BeforeUpdate for [a0oO0000002tZt7]
11:01:34.0 (581355)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:01:34.0 (678351)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:01:34.0 (1056478)|HEAP_ALLOCATE|[72]|Bytes:3
11:01:34.0 (1097025)|HEAP_ALLOCATE|[77]|Bytes:152
11:01:34.0 (1113387)|HEAP_ALLOCATE|[342]|Bytes:408
11:01:34.0 (1131687)|HEAP_ALLOCATE|[355]|Bytes:408
11:01:34.0 (1149639)|HEAP_ALLOCATE|[467]|Bytes:48
11:01:34.0 (1178964)|HEAP_ALLOCATE|[139]|Bytes:6
11:01:34.0 (1194304)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
11:01:34.0 (1210418)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:01:34.0 (1217762)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
11:01:34.0 (1257139)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2ad6f3f6
11:01:34.0 (1302378)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:01:34.0 (1309338)|VARIABLE_SCOPE_BEGIN|[1]|this|AssignedApproverTrigger|true|false
11:01:34.0 (1319933)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2ad6f3f6
11:01:34.0 (1326367)|STATEMENT_EXECUTE|[1]
11:01:34.0 (1328070)|STATEMENT_EXECUTE|[2]
11:01:34.0 (1540651)|HEAP_ALLOCATE|[2]|Bytes:36
11:01:34.0 (1557922)|HEAP_ALLOCATE|[50]|Bytes:5
11:01:34.0 (1571907)|HEAP_ALLOCATE|[56]|Bytes:5
11:01:34.0 (1579798)|HEAP_ALLOCATE|[64]|Bytes:7
11:01:34.0 (1624739)|SYSTEM_METHOD_ENTRY|[2]|System.debug(APEX_OBJECT, ANY)
11:01:34.0 (1654977)|USER_DEBUG|[2]|ERROR|*** Assigned Approver Trigger Firing
11:01:34.0 (1663430)|SYSTEM_METHOD_EXIT|[2]|System.debug(APEX_OBJECT, ANY)
11:01:34.0 (1668031)|STATEMENT_EXECUTE|[3]
11:01:34.0 (5388445)|VARIABLE_SCOPE_BEGIN|[14]|Assigned_Approver_TriggerHandler.recursionAfter|Boolean|false|true
11:01:34.0 (5397676)|VARIABLE_SCOPE_BEGIN|[13]|Assigned_Approver_TriggerHandler.recursionBefore|Boolean|false|true
11:01:34.0 (7962345)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
11:01:34.0 (8228707)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
11:01:34.0 (8266015)|HEAP_ALLOCATE|[3]|Bytes:11
11:01:34.0 (8274517)|HEAP_ALLOCATE|[3]|Bytes:20
11:01:34.0 (8290708)|METHOD_ENTRY|[12]|01pO00000003Sem|Assigned_Approver_TriggerHandler.Assigned_Approver_TriggerHandler()
11:01:34.0 (8294669)|STATEMENT_EXECUTE|[12]
11:01:34.0 (8299321)|STATEMENT_EXECUTE|[12]
11:01:34.0 (8317390)|HEAP_ALLOCATE|[13]|Bytes:5
11:01:34.0 (8320780)|STATEMENT_EXECUTE|[13]
11:01:34.0 (8327275)|HEAP_ALLOCATE|[13]|Bytes:5
11:01:34.0 (8339077)|VARIABLE_ASSIGNMENT|[13]|Assigned_Approver_TriggerHandler.recursionBefore|false
11:01:34.0 (8341399)|STATEMENT_EXECUTE|[14]
11:01:34.0 (8344838)|HEAP_ALLOCATE|[14]|Bytes:5
11:01:34.0 (8349542)|VARIABLE_ASSIGNMENT|[14]|Assigned_Approver_TriggerHandler.recursionAfter|false
11:01:34.0 (8360835)|METHOD_EXIT|[12]|Assigned_Approver_TriggerHandler
11:01:34.0 (8551393)|HEAP_ALLOCATE|[3]|Bytes:12
11:01:34.0 (8568758)|CONSTRUCTOR_ENTRY|[3]|01pO00000003Sem|<init>()
11:01:34.0 (8601433)|VARIABLE_SCOPE_BEGIN|[16]|this|Assigned_Approver_TriggerHandler|true|false
11:01:34.0 (8635847)|VARIABLE_ASSIGNMENT|[16]|this|{}|0x4128e065
11:01:34.0 (8650021)|HEAP_ALLOCATE|[16]|Bytes:5
11:01:34.0 (8656059)|STATEMENT_EXECUTE|[12]
11:01:34.0 (8661235)|HEAP_ALLOCATE|[16]|Bytes:5
11:01:34.0 (8675391)|HEAP_ALLOCATE|[16]|Bytes:48
11:01:34.0 (8683551)|HEAP_ALLOCATE|[16]|Bytes:69
11:01:34.0 (8699495)|METHOD_ENTRY|[1]|01pO00000003AAn|TriggerHandler.TriggerHandler()
11:01:34.0 (8703978)|STATEMENT_EXECUTE|[1]
11:01:34.0 (8709175)|STATEMENT_EXECUTE|[1]
11:01:34.0 (8710850)|STATEMENT_EXECUTE|[16]
11:01:34.0 (8712298)|STATEMENT_EXECUTE|[17]
11:01:34.0 (8721542)|HEAP_ALLOCATE|[17]|Bytes:4
11:01:34.0 (8780085)|VARIABLE_ASSIGNMENT|[17]|TriggerHandler.loopCountMap|{}|0x5328112a
11:01:34.0 (8785848)|STATEMENT_EXECUTE|[18]
11:01:34.0 (8795786)|HEAP_ALLOCATE|[18]|Bytes:4
11:01:34.0 (8819896)|SYSTEM_CONSTRUCTOR_ENTRY|[18]|<init>(Integer)
11:01:34.0 (8850916)|SYSTEM_CONSTRUCTOR_EXIT|[18]|<init>(Integer)
11:01:34.0 (8889419)|VARIABLE_ASSIGNMENT|[18]|TriggerHandler.bypassedHandlers|[]|0x2e76ee08
11:01:34.0 (8894409)|STATEMENT_EXECUTE|[187]
11:01:34.0 (8896980)|STATEMENT_EXECUTE|[236]
11:01:34.0 (8905135)|METHOD_EXIT|[1]|TriggerHandler
11:01:34.0 (8914988)|CONSTRUCTOR_ENTRY|[16]|01pO00000003AAn|<init>()
11:01:34.0 (9096064)|VARIABLE_SCOPE_BEGIN|[22]|this|TriggerHandler|true|false
11:01:34.0 (9118159)|VARIABLE_ASSIGNMENT|[22]|this|{}|0x4128e065
11:01:34.0 (9122751)|STATEMENT_EXECUTE|[1]
11:01:34.0 (9124086)|STATEMENT_EXECUTE|[9]
11:01:34.0 (9125095)|STATEMENT_EXECUTE|[13]
11:01:34.0 (9132992)|HEAP_ALLOCATE|[23]|Bytes:6
11:01:34.0 (9155652)|STATEMENT_EXECUTE|[22]
11:01:34.0 (9157333)|STATEMENT_EXECUTE|[23]
11:01:34.0 (9182031)|METHOD_ENTRY|[23]|01pO00000003AAn|TriggerHandler.setTriggerContext()
11:01:34.0 (9207402)|VARIABLE_SCOPE_BEGIN|[94]|this|TriggerHandler|true|false
11:01:34.0 (9223159)|VARIABLE_ASSIGNMENT|[94]|this|{}|0x4128e065
11:01:34.0 (9229071)|STATEMENT_EXECUTE|[94]
11:01:34.0 (9230182)|STATEMENT_EXECUTE|[95]
11:01:34.0 (9247741)|METHOD_ENTRY|[95]|01pO00000003AAn|TriggerHandler.setTriggerContext(String, Boolean)
11:01:34.0 (9277720)|VARIABLE_SCOPE_BEGIN|[99]|this|TriggerHandler|true|false
11:01:34.0 (9301617)|VARIABLE_ASSIGNMENT|[99]|this|{}|0x4128e065
11:01:34.0 (9308599)|VARIABLE_SCOPE_BEGIN|[99]|ctx|String|false|false
11:01:34.0 (9313773)|VARIABLE_ASSIGNMENT|[99]|ctx|null
11:01:34.0 (9320965)|VARIABLE_SCOPE_BEGIN|[99]|testMode|Boolean|false|false
11:01:34.0 (9326007)|VARIABLE_ASSIGNMENT|[99]|testMode|false
11:01:34.0 (9331466)|STATEMENT_EXECUTE|[99]
11:01:34.0 (9357589)|STATEMENT_EXECUTE|[103]
11:01:34.0 (9361125)|STATEMENT_EXECUTE|[104]
11:01:34.0 (9369940)|HEAP_ALLOCATE|[104]|Bytes:5
11:01:34.0 (9406884)|STATEMENT_EXECUTE|[111]
11:01:34.0 (9409089)|STATEMENT_EXECUTE|[112]
11:01:34.0 (9432147)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9438126)|HEAP_ALLOCATE|[112]|Bytes:13
11:01:34.0 (9493845)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9501110)|HEAP_ALLOCATE|[112]|Bytes:13
11:01:34.0 (9525532)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9532134)|HEAP_ALLOCATE|[112]|Bytes:13
11:01:34.0 (9553766)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9557993)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9571912)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9576550)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9587753)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9590512)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9604894)|HEAP_ALLOCATE|[112]|Bytes:12
11:01:34.0 (9607815)|HEAP_ALLOCATE|[112]|Bytes:14
11:01:34.0 (9629163)|METHOD_EXIT|[95]|01pO00000003AAn|TriggerHandler.setTriggerContext(String, Boolean)
