34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
09:21:51.0 (311915)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
09:21:51.0 (342041)|EXECUTION_STARTED
09:21:51.0 (345911)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
09:21:51.0 (378767)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000TOT|gateTrigger on Gate trigger event BeforeUpdate for [a0nO0000003xczp]
09:21:51.0 (428403)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:21:51.0 (508882)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
09:21:51.0 (816385)|HEAP_ALLOCATE|[72]|Bytes:3
09:21:51.0 (856794)|HEAP_ALLOCATE|[77]|Bytes:152
09:21:51.0 (871755)|HEAP_ALLOCATE|[342]|Bytes:408
09:21:51.0 (888790)|HEAP_ALLOCATE|[355]|Bytes:408
09:21:51.0 (903818)|HEAP_ALLOCATE|[467]|Bytes:48
09:21:51.0 (934457)|HEAP_ALLOCATE|[139]|Bytes:6
09:21:51.0 (959773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:21:51.0 (969754)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
09:21:51.0 (1013818)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1ca1eb
09:21:51.0 (1042165)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:21:51.0 (1047329)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
09:21:51.0 (1060287)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x1ca1eb
09:21:51.0 (1066790)|STATEMENT_EXECUTE|[1]
09:21:51.0 (1068917)|STATEMENT_EXECUTE|[2]
09:21:51.0 (1810425)|VARIABLE_SCOPE_BEGIN|[19]|GateTriggerHandler.recursionAfter|Boolean|false|true
09:21:51.0 (1815830)|VARIABLE_SCOPE_BEGIN|[18]|GateTriggerHandler.recursionBefore|Boolean|false|true
09:21:51.0 (4822794)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
09:21:51.0 (5044389)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
09:21:51.0 (5076287)|HEAP_ALLOCATE|[2]|Bytes:46
09:21:51.0 (5084290)|HEAP_ALLOCATE|[2]|Bytes:67
09:21:51.0 (5111780)|METHOD_ENTRY|[15]|01pO00000003IBZ|GateTriggerHandler.GateTriggerHandler()
09:21:51.0 (5115180)|STATEMENT_EXECUTE|[15]
09:21:51.0 (5118447)|STATEMENT_EXECUTE|[15]
09:21:51.0 (5145664)|HEAP_ALLOCATE|[50]|Bytes:5
09:21:51.0 (5163570)|HEAP_ALLOCATE|[56]|Bytes:5
09:21:51.0 (5172268)|HEAP_ALLOCATE|[64]|Bytes:7
09:21:51.0 (6462353)|SYSTEM_MODE_ENTER|false
09:21:51.0 (6477347)|HEAP_ALLOCATE|[18]|Bytes:5
09:21:51.0 (6483150)|STATEMENT_EXECUTE|[18]
09:21:51.0 (6490271)|HEAP_ALLOCATE|[18]|Bytes:5
09:21:51.0 (6501557)|VARIABLE_ASSIGNMENT|[18]|GateTriggerHandler.recursionBefore|false
09:21:51.0 (6503654)|STATEMENT_EXECUTE|[19]
09:21:51.0 (6507245)|HEAP_ALLOCATE|[19]|Bytes:5
09:21:51.0 (6511722)|VARIABLE_ASSIGNMENT|[19]|GateTriggerHandler.recursionAfter|false
09:21:51.0 (6517140)|SYSTEM_MODE_EXIT|false
09:21:51.0 (6525307)|METHOD_EXIT|[15]|GateTriggerHandler
09:21:51.0 (6531565)|HEAP_ALLOCATE|[2]|Bytes:20
09:21:51.0 (6545076)|CONSTRUCTOR_ENTRY|[2]|01pO00000003IBZ|<init>()
09:21:51.0 (6568547)|VARIABLE_SCOPE_BEGIN|[22]|this|GateTriggerHandler|true|false
09:21:51.0 (6814245)|VARIABLE_ASSIGNMENT|[22]|this|{}|0x6f159050
09:21:51.0 (6825053)|SYSTEM_MODE_ENTER|false
09:21:51.0 (6831591)|HEAP_ALLOCATE|[16]|Bytes:5
09:21:51.0 (6836247)|STATEMENT_EXECUTE|[15]
09:21:51.0 (6839603)|HEAP_ALLOCATE|[16]|Bytes:5
09:21:51.0 (6841553)|STATEMENT_EXECUTE|[16]
09:21:51.0 (6894155)|HEAP_ALLOCATE|[16]|Bytes:4
09:21:51.0 (6920624)|SYSTEM_CONSTRUCTOR_ENTRY|[16]|<init>()
09:21:51.0 (7036866)|SYSTEM_CONSTRUCTOR_EXIT|[16]|<init>()
09:21:51.0 (7049084)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:21:51.0 (7062889)|VARIABLE_ASSIGNMENT|[16]|this.Assigned_Approvers_ToInsert|[]|0x6f159050
09:21:51.0 (7065877)|STATEMENT_EXECUTE|[17]
09:21:51.0 (7147452)|HEAP_ALLOCATE|[17]|Bytes:4
09:21:51.0 (7171389)|SYSTEM_CONSTRUCTOR_ENTRY|[17]|<init>()
09:21:51.0 (7187257)|SYSTEM_CONSTRUCTOR_EXIT|[17]|<init>()
09:21:51.0 (7193542)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:21:51.0 (7202946)|VARIABLE_ASSIGNMENT|[17]|this.GateShareList|[]|0x6f159050
09:21:51.0 (7214734)|HEAP_ALLOCATE|[22]|Bytes:48
09:21:51.0 (7219967)|HEAP_ALLOCATE|[22]|Bytes:69
09:21:51.0 (7232366)|METHOD_ENTRY|[1]|01pO00000003AAn|TriggerHandler.TriggerHandler()
09:21:51.0 (7235024)|STATEMENT_EXECUTE|[1]
09:21:51.0 (7238089)|STATEMENT_EXECUTE|[1]
09:21:51.0 (7239262)|STATEMENT_EXECUTE|[16]
09:21:51.0 (7240225)|STATEMENT_EXECUTE|[17]
09:21:51.0 (7244419)|HEAP_ALLOCATE|[17]|Bytes:4
09:21:51.0 (7276606)|VARIABLE_ASSIGNMENT|[17]|TriggerHandler.loopCountMap|{}|0x54d3444e
09:21:51.0 (7279877)|STATEMENT_EXECUTE|[18]
09:21:51.0 (7284600)|HEAP_ALLOCATE|[18]|Bytes:4
09:21:51.0 (7298012)|SYSTEM_CONSTRUCTOR_ENTRY|[18]|<init>(Integer)
09:21:51.0 (7314933)|SYSTEM_CONSTRUCTOR_EXIT|[18]|<init>(Integer)
09:21:51.0 (7348774)|VARIABLE_ASSIGNMENT|[18]|TriggerHandler.bypassedHandlers|[]|0x31a5b4c6
09:21:51.0 (7352127)|STATEMENT_EXECUTE|[187]
09:21:51.0 (7353413)|STATEMENT_EXECUTE|[236]
09:21:51.0 (7358771)|METHOD_EXIT|[1]|TriggerHandler
09:21:51.0 (7365125)|CONSTRUCTOR_ENTRY|[22]|01pO00000003AAn|<init>()
09:21:51.0 (7383867)|VARIABLE_SCOPE_BEGIN|[22]|this|TriggerHandler|true|false
09:21:51.0 (7417881)|VARIABLE_ASSIGNMENT|[22]|this|{"Assigned_Approvers_T (7 more) ...":"0x3f07f54f","GateShareList":"0x71b837d5"}|0x6f159050
09:21:51.0 (7423385)|STATEMENT_EXECUTE|[1]
09:21:51.0 (7424858)|STATEMENT_EXECUTE|[9]
09:21:51.0 (7426023)|STATEMENT_EXECUTE|[13]
09:21:51.0 (7433926)|HEAP_ALLOCATE|[23]|Bytes:6
09:21:51.0 (7462525)|STATEMENT_EXECUTE|[22]
09:21:51.0 (7464450)|STATEMENT_EXECUTE|[23]
09:21:51.0 (7483419)|METHOD_ENTRY|[23]|01pO00000003AAn|TriggerHandler.setTriggerContext()
09:21:51.0 (7499040)|VARIABLE_SCOPE_BEGIN|[94]|this|TriggerHandler|true|false
09:21:51.0 (7521400)|VARIABLE_ASSIGNMENT|[94]|this|{"Assigned_Approvers_T (7 more) ...":"0x3f07f54f","GateShareList":"0x71b837d5"}|0x6f159050
09:21:51.0 (7526945)|STATEMENT_EXECUTE|[94]
09:21:51.0 (7528269)|STATEMENT_EXECUTE|[95]
09:21:51.0 (7540019)|METHOD_ENTRY|[95]|01pO00000003AAn|TriggerHandler.setTriggerContext(String, Boolean)
09:21:51.0 (7552870)|VARIABLE_SCOPE_BEGIN|[99]|this|TriggerHandler|true|false
09:21:51.0 (7576342)|VARIABLE_ASSIGNMENT|[99]|this|{"Assigned_Approvers_T (7 more) ...":"0x3f07f54f","GateShareList":"0x71b837d5"}|0x6f159050
09:21:51.0 (7580213)|VARIABLE_SCOPE_BEGIN|[99]|ctx|String|false|false
09:21:51.0 (7584471)|VARIABLE_ASSIGNMENT|[99]|ctx|null
09:21:51.0 (7588913)|VARIABLE_SCOPE_BEGIN|[99]|testMode|Boolean|false|false
09:21:51.0 (7592068)|VARIABLE_ASSIGNMENT|[99]|testMode|false
09:21:51.0 (7595944)|STATEMENT_EXECUTE|[99]
09:21:51.0 (7615048)|STATEMENT_EXECUTE|[103]
09:21:51.0 (7616624)|STATEMENT_EXECUTE|[104]
09:21:51.0 (7621792)|HEAP_ALLOCATE|[104]|Bytes:5
09:21:51.0 (7646460)|STATEMENT_EXECUTE|[111]
09:21:51.0 (7647944)|STATEMENT_EXECUTE|[112]
09:21:51.0 (7675731)|HEAP_ALLOCATE|[112]|Bytes:12
09:21:51.0 (7681745)|HEAP_ALLOCATE|[112]|Bytes:13
09:21:51.0 (7737177)|HEAP_ALLOCATE|[112]|Bytes:12
09:21:51.0 (7742396)|HEAP_ALLOCATE|[112]|Bytes:13
09:21:51.0 (7754845)|HEAP_ALLOCATE|[112]|Bytes:12
09:21:51.0 (7758299)|HEAP_ALLOCATE|[112]|Bytes:13
09:21:51.0 (7768592)|HEAP_ALLOCATE|[112]|Bytes:12
09:21:51.0 (7771913)|HEAP_ALLOCATE|[112]|Bytes:12
09:21:51.0 (7781872)|HEAP_ALLOCATE|[112]|Bytes:12
