34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
11:00:14.0 (500731)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
11:00:14.0 (535925)|EXECUTION_STARTED
11:00:14.0 (540405)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
11:00:14.0 (575791)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000TOT|gateTrigger on Gate trigger event BeforeUpdate for [a0nO0000003xPH8]
11:00:14.0 (625824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:00:14.0 (703530)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:00:14.0 (1410193)|HEAP_ALLOCATE|[72]|Bytes:3
11:00:14.0 (1443112)|HEAP_ALLOCATE|[77]|Bytes:152
11:00:14.0 (1461271)|HEAP_ALLOCATE|[342]|Bytes:408
11:00:14.0 (1482561)|HEAP_ALLOCATE|[355]|Bytes:408
11:00:14.0 (1501505)|HEAP_ALLOCATE|[467]|Bytes:48
11:00:14.0 (1529598)|HEAP_ALLOCATE|[139]|Bytes:6
11:00:14.0 (1555731)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:00:14.0 (1561844)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
11:00:14.0 (1601481)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4af52ff0
11:00:14.0 (1628163)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:00:14.0 (1633957)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
11:00:14.0 (1642502)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4af52ff0
11:00:14.0 (1646922)|STATEMENT_EXECUTE|[1]
11:00:14.0 (1648863)|STATEMENT_EXECUTE|[2]
11:00:14.0 (3419210)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
