39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
10:55:21.0 (574890)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
10:55:21.0 (599331)|EXECUTION_STARTED
10:55:21.0 (603899)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
10:55:21.0 (633280)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000SDP|opportunityTrigger on Opportunity trigger event BeforeUpdate for [006O0000008lEg1]
10:55:21.0 (690117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:55:21.0 (903847)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:55:21.0 (1203764)|HEAP_ALLOCATE|[72]|Bytes:3
10:55:21.0 (1247070)|HEAP_ALLOCATE|[77]|Bytes:152
10:55:21.0 (1264126)|HEAP_ALLOCATE|[342]|Bytes:408
10:55:21.0 (1283367)|HEAP_ALLOCATE|[355]|Bytes:408
10:55:21.0 (1302450)|HEAP_ALLOCATE|[467]|Bytes:48
10:55:21.0 (1332651)|HEAP_ALLOCATE|[139]|Bytes:6
10:55:21.0 (1352051)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:55:21.0 (1359566)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
10:55:21.0 (1403405)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x518bab9c
10:55:21.0 (1437001)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:55:21.0 (1442836)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
10:55:21.0 (1452502)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x518bab9c
10:55:21.0 (1458338)|STATEMENT_EXECUTE|[1]
10:55:21.0 (1460204)|STATEMENT_EXECUTE|[4]
10:55:21.0 (2408453)|VARIABLE_SCOPE_BEGIN|[16]|opportunityTriggerHandler.KCRARecordTypeID|String|false|true
10:55:21.0 (2414872)|VARIABLE_SCOPE_BEGIN|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|String|false|true
10:55:21.0 (2418880)|VARIABLE_SCOPE_BEGIN|[18]|opportunityTriggerHandler.PRARecordTypeID|String|false|true
10:55:21.0 (2422225)|VARIABLE_SCOPE_BEGIN|[17]|opportunityTriggerHandler.PRATemplateRecordTypeID|String|false|true
10:55:21.0 (2430076)|VARIABLE_SCOPE_BEGIN|[20]|opportunityTriggerHandler.isTest|Boolean|false|true
10:55:21.0 (2433672)|VARIABLE_SCOPE_BEGIN|[19]|opportunityTriggerHandler.recursion|Boolean|false|true
10:55:21.0 (2436850)|VARIABLE_SCOPE_BEGIN|[14]|opportunityTriggerHandler.runOnce|Boolean|false|true
10:55:21.0 (3296330)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
10:55:21.0 (3302272)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
10:55:21.0 (3359773)|HEAP_ALLOCATE|[4]|Bytes:52
10:55:21.0 (3367893)|HEAP_ALLOCATE|[4]|Bytes:67
10:55:21.0 (3396197)|METHOD_ENTRY|[13]|01pO0000000371i|opportunityTriggerHandler.opportunityTriggerHandler()
10:55:21.0 (3399098)|STATEMENT_EXECUTE|[13]
10:55:21.0 (3403096)|STATEMENT_EXECUTE|[13]
10:55:21.0 (3404273)|STATEMENT_EXECUTE|[14]
10:55:21.0 (3431687)|HEAP_ALLOCATE|[50]|Bytes:5
10:55:21.0 (3457567)|HEAP_ALLOCATE|[56]|Bytes:5
10:55:21.0 (3466110)|HEAP_ALLOCATE|[64]|Bytes:7
10:55:21.0 (3488967)|HEAP_ALLOCATE|[14]|Bytes:5
10:55:21.0 (3500816)|VARIABLE_ASSIGNMENT|[14]|opportunityTriggerHandler.runOnce|true
10:55:21.0 (3503600)|STATEMENT_EXECUTE|[15]
10:55:21.0 (3506064)|HEAP_ALLOCATE|[15]|Bytes:33
10:55:21.0 (3636204)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectType.getDescribe()
10:55:21.0 (3857535)|HEAP_ALLOCATE|[15]|Bytes:4
10:55:21.0 (3867564)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectType.getDescribe()
10:55:21.0 (3895400)|LIMIT_USAGE|[15]|RECORD_TYPE_DESCRIBES|1|100
10:55:21.0 (6333114)|HEAP_ALLOCATE|[15]|Bytes:16
10:55:21.0 (6342827)|HEAP_ALLOCATE|[15]|Bytes:13
10:55:21.0 (6395202)|SYSTEM_METHOD_ENTRY|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (6474350)|SYSTEM_METHOD_EXIT|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (6509129)|HEAP_ALLOCATE|[15]|Bytes:4
10:55:21.0 (6529962)|HEAP_ALLOCATE|[15]|Bytes:18
10:55:21.0 (6545926)|VARIABLE_ASSIGNMENT|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|"012O0000000DCgLIAW"
10:55:21.0 (6548790)|STATEMENT_EXECUTE|[16]
10:55:21.0 (6581111)|SYSTEM_METHOD_ENTRY|[16]|Schema.SObjectType.getDescribe()
10:55:21.0 (6603006)|HEAP_ALLOCATE|[16]|Bytes:4
10:55:21.0 (6608973)|SYSTEM_METHOD_EXIT|[16]|Schema.SObjectType.getDescribe()
10:55:21.0 (6620560)|LIMIT_USAGE|[16]|RECORD_TYPE_DESCRIBES|2|100
10:55:21.0 (6634158)|HEAP_ALLOCATE|[16]|Bytes:16
10:55:21.0 (6639910)|HEAP_ALLOCATE|[16]|Bytes:4
10:55:21.0 (6654910)|SYSTEM_METHOD_ENTRY|[16]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (6669543)|SYSTEM_METHOD_EXIT|[16]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (6687899)|HEAP_ALLOCATE|[16]|Bytes:4
10:55:21.0 (6695639)|HEAP_ALLOCATE|[16]|Bytes:18
10:55:21.0 (6706285)|VARIABLE_ASSIGNMENT|[16]|opportunityTriggerHandler.KCRARecordTypeID|"012O0000000DCgGIAW"
10:55:21.0 (6709177)|STATEMENT_EXECUTE|[17]
10:55:21.0 (6711664)|HEAP_ALLOCATE|[17]|Bytes:26
10:55:21.0 (6748194)|SYSTEM_METHOD_ENTRY|[17]|Schema.SObjectType.getDescribe()
10:55:21.0 (6848129)|HEAP_ALLOCATE|[17]|Bytes:4
10:55:21.0 (6856449)|SYSTEM_METHOD_EXIT|[17]|Schema.SObjectType.getDescribe()
10:55:21.0 (6869198)|LIMIT_USAGE|[17]|RECORD_TYPE_DESCRIBES|3|100
10:55:21.0 (7791177)|HEAP_ALLOCATE|[17]|Bytes:16
10:55:21.0 (7800227)|HEAP_ALLOCATE|[17]|Bytes:12
10:55:21.0 (7817317)|SYSTEM_METHOD_ENTRY|[17]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (7832675)|SYSTEM_METHOD_EXIT|[17]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (7853125)|HEAP_ALLOCATE|[17]|Bytes:4
10:55:21.0 (7861236)|HEAP_ALLOCATE|[17]|Bytes:18
10:55:21.0 (7872697)|VARIABLE_ASSIGNMENT|[17]|opportunityTriggerHandler.PRATemplateRecordTypeID|"012O0000000DDVTIA4"
10:55:21.0 (7875578)|STATEMENT_EXECUTE|[18]
10:55:21.0 (7906845)|SYSTEM_METHOD_ENTRY|[18]|Schema.SObjectType.getDescribe()
10:55:21.0 (7927246)|HEAP_ALLOCATE|[18]|Bytes:4
10:55:21.0 (7933051)|SYSTEM_METHOD_EXIT|[18]|Schema.SObjectType.getDescribe()
10:55:21.0 (7944382)|LIMIT_USAGE|[18]|RECORD_TYPE_DESCRIBES|4|100
10:55:21.0 (7957430)|HEAP_ALLOCATE|[18]|Bytes:16
10:55:21.0 (7962857)|HEAP_ALLOCATE|[18]|Bytes:3
10:55:21.0 (7977729)|SYSTEM_METHOD_ENTRY|[18]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (7991655)|SYSTEM_METHOD_EXIT|[18]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:55:21.0 (8009776)|HEAP_ALLOCATE|[18]|Bytes:4
10:55:21.0 (8018016)|HEAP_ALLOCATE|[18]|Bytes:18
10:55:21.0 (8028619)|VARIABLE_ASSIGNMENT|[18]|opportunityTriggerHandler.PRARecordTypeID|"012O0000000DDVOIA4"
10:55:21.0 (8031391)|STATEMENT_EXECUTE|[19]
10:55:21.0 (8037023)|HEAP_ALLOCATE|[19]|Bytes:5
10:55:21.0 (8043018)|VARIABLE_ASSIGNMENT|[19]|opportunityTriggerHandler.recursion|false
10:55:21.0 (8044933)|STATEMENT_EXECUTE|[20]
10:55:21.0 (8047782)|HEAP_ALLOCATE|[20]|Bytes:5
10:55:21.0 (8051897)|VARIABLE_ASSIGNMENT|[20]|opportunityTriggerHandler.isTest|false
10:55:21.0 (8059379)|METHOD_EXIT|[13]|opportunityTriggerHandler
10:55:21.0 (8066164)|HEAP_ALLOCATE|[4]|Bytes:16
