34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
Execute Anonymous: list<opportunity> opp = Test_Data_Factory.createProspect(1);
14:51:28.1 (1665591)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
14:51:28.1 (1679321)|EXECUTION_STARTED
14:51:28.1 (1683817)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
14:51:28.1 (1900358)|VARIABLE_SCOPE_BEGIN|[1]|opp|List<Opportunity>|true|false
14:51:28.1 (2037583)|HEAP_ALLOCATE|[72]|Bytes:3
14:51:28.1 (2081595)|HEAP_ALLOCATE|[77]|Bytes:152
14:51:28.1 (2098362)|HEAP_ALLOCATE|[342]|Bytes:408
14:51:28.1 (2117457)|HEAP_ALLOCATE|[355]|Bytes:408
14:51:28.1 (2135619)|HEAP_ALLOCATE|[467]|Bytes:48
14:51:28.1 (2163315)|HEAP_ALLOCATE|[139]|Bytes:6
14:51:28.1 (2187563)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
14:51:28.1 (2263746)|STATEMENT_EXECUTE|[1]
14:51:28.1 (2266132)|STATEMENT_EXECUTE|[1]
14:51:28.1 (2320132)|HEAP_ALLOCATE|[50]|Bytes:5
14:51:28.1 (2343668)|HEAP_ALLOCATE|[56]|Bytes:5
14:51:28.1 (2352072)|HEAP_ALLOCATE|[64]|Bytes:7
14:51:28.1 (2375140)|SYSTEM_MODE_ENTER|false
14:51:28.1 (2412630)|HEAP_ALLOCATE|[1]|Bytes:5
14:51:28.1 (4656099)|HEAP_ALLOCATE|[1]|Bytes:1
14:51:28.1 (4676772)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.Test_Data_Factory()
14:51:28.1 (4680418)|STATEMENT_EXECUTE|[1]
14:51:28.1 (4685464)|STATEMENT_EXECUTE|[1]
14:51:28.1 (4693594)|HEAP_ALLOCATE|[1]|Bytes:5
14:51:28.1 (4705201)|METHOD_EXIT|[1]|Test_Data_Factory
14:51:28.1 (4735939)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.createProspect(Integer)
14:51:28.1 (4761951)|VARIABLE_SCOPE_BEGIN|[8]|noOfProspects|Integer|false|false
14:51:28.1 (4781018)|VARIABLE_ASSIGNMENT|[8]|noOfProspects|1
14:51:28.1 (4792323)|HEAP_ALLOCATE|[9]|Bytes:5
14:51:28.1 (4796067)|STATEMENT_EXECUTE|[8]
14:51:28.1 (4797279)|STATEMENT_EXECUTE|[9]
14:51:28.1 (4803767)|HEAP_ALLOCATE|[9]|Bytes:4
14:51:28.1 (4846815)|SYSTEM_CONSTRUCTOR_ENTRY|[9]|<init>()
14:51:28.1 (4888383)|SYSTEM_CONSTRUCTOR_EXIT|[9]|<init>()
14:51:28.1 (4892858)|VARIABLE_SCOPE_BEGIN|[9]|prospects|List<Opportunity>|true|false
14:51:28.1 (4901030)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:51:28.1 (4913418)|VARIABLE_ASSIGNMENT|[9]|prospects|[]|0x4cd7d34b
14:51:28.1 (4923428)|STATEMENT_EXECUTE|[11]
14:51:28.1 (4927540)|VARIABLE_SCOPE_BEGIN|[11]|i|Integer|false|false
14:51:28.1 (4932138)|HEAP_ALLOCATE|[11]|Bytes:4
14:51:28.1 (4937685)|VARIABLE_ASSIGNMENT|[11]|i|0
14:51:28.1 (4943447)|STATEMENT_EXECUTE|[11]
14:51:28.1 (4944617)|STATEMENT_EXECUTE|[12]
14:51:28.1 (4973685)|HEAP_ALLOCATE|[12]|Bytes:4
14:51:28.1 (5092085)|VARIABLE_SCOPE_BEGIN|[12]|opp|Opportunity|true|false
14:51:28.1 (5107544)|VARIABLE_ASSIGNMENT|[12]|opp|{}|0x292bd5fa
14:51:28.1 (5110208)|STATEMENT_EXECUTE|[13]
14:51:28.1 (5113944)|HEAP_ALLOCATE|[13]|Bytes:18
14:51:28.1 (5130828)|HEAP_ALLOCATE|[13]|Bytes:4
14:51:28.1 (5258243)|VARIABLE_ASSIGNMENT|[13]|this.AccountId|"001O0000017RQomIAG"|0x292bd5fa
14:51:28.1 (5262234)|STATEMENT_EXECUTE|[14]
14:51:28.1 (5287801)|HEAP_ALLOCATE|[14]|Bytes:28
