34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
Execute Anonymous: list<opportunity> opp = Test_Data_Factory.createProspect(1, FALSE, 'new');
Execute Anonymous: //list<opportunity> opp = Test_Data_Factory.createProspect(1, FALSE, 'Gate 4');
16:34:26.2 (2363560)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
16:34:26.2 (2379279)|EXECUTION_STARTED
16:34:26.2 (2382626)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
16:34:26.2 (2603701)|VARIABLE_SCOPE_BEGIN|[1]|opp|List<Opportunity>|true|false
16:34:26.2 (2739796)|HEAP_ALLOCATE|[72]|Bytes:3
16:34:26.2 (2781608)|HEAP_ALLOCATE|[77]|Bytes:152
16:34:26.2 (2798803)|HEAP_ALLOCATE|[342]|Bytes:408
16:34:26.2 (2815462)|HEAP_ALLOCATE|[355]|Bytes:408
16:34:26.2 (2830405)|HEAP_ALLOCATE|[467]|Bytes:48
16:34:26.2 (2857773)|HEAP_ALLOCATE|[139]|Bytes:6
16:34:26.2 (2882195)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:1
16:34:26.2 (2969146)|STATEMENT_EXECUTE|[1]
16:34:26.2 (2972485)|STATEMENT_EXECUTE|[1]
16:34:26.2 (3007968)|HEAP_ALLOCATE|[50]|Bytes:5
16:34:26.2 (3032889)|HEAP_ALLOCATE|[56]|Bytes:5
16:34:26.2 (3041965)|HEAP_ALLOCATE|[64]|Bytes:7
16:34:26.2 (3053034)|HEAP_ALLOCATE|[1]|Bytes:3
16:34:26.2 (3088370)|SYSTEM_MODE_ENTER|false
16:34:26.2 (3112803)|HEAP_ALLOCATE|[1]|Bytes:5
16:34:26.2 (3254496)|HEAP_ALLOCATE|[1]|Bytes:4
16:34:26.2 (3265448)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.Test_Data_Factory()
16:34:26.2 (3268912)|STATEMENT_EXECUTE|[1]
16:34:26.2 (3272093)|STATEMENT_EXECUTE|[1]
16:34:26.2 (3279480)|HEAP_ALLOCATE|[1]|Bytes:5
16:34:26.2 (3289650)|METHOD_EXIT|[1]|Test_Data_Factory
16:34:26.2 (3310092)|METHOD_ENTRY|[1]|01pO00000003YVv|Test_Data_Factory.createProspect(Integer, Boolean, String)
16:34:26.2 (3333685)|VARIABLE_SCOPE_BEGIN|[8]|noOfProspects|Integer|false|false
16:34:26.2 (3353053)|VARIABLE_ASSIGNMENT|[8]|noOfProspects|1
16:34:26.2 (3357951)|VARIABLE_SCOPE_BEGIN|[8]|meetCriteriaForGate1|Boolean|false|false
16:34:26.2 (3361773)|VARIABLE_ASSIGNMENT|[8]|meetCriteriaForGate1|false
16:34:26.2 (3363639)|VARIABLE_SCOPE_BEGIN|[8]|startGate|String|false|false
16:34:26.2 (3369852)|VARIABLE_ASSIGNMENT|[8]|startGate|"new"
16:34:26.2 (3379007)|HEAP_ALLOCATE|[9]|Bytes:5
16:34:26.2 (3383235)|STATEMENT_EXECUTE|[8]
16:34:26.2 (3384634)|STATEMENT_EXECUTE|[9]
16:34:26.2 (3390607)|HEAP_ALLOCATE|[9]|Bytes:4
16:34:26.2 (3438716)|SYSTEM_CONSTRUCTOR_ENTRY|[9]|<init>()
16:34:26.2 (3462485)|SYSTEM_CONSTRUCTOR_EXIT|[9]|<init>()
16:34:26.2 (3466383)|VARIABLE_SCOPE_BEGIN|[9]|prospects|List<Opportunity>|true|false
16:34:26.2 (3475410)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:34:26.2 (3488523)|VARIABLE_ASSIGNMENT|[9]|prospects|[]|0x61e846df
16:34:26.2 (3492486)|STATEMENT_EXECUTE|[11]
16:34:26.2 (3496450)|VARIABLE_SCOPE_BEGIN|[11]|i|Integer|false|false
16:34:26.2 (3500529)|HEAP_ALLOCATE|[11]|Bytes:4
16:34:26.2 (3505236)|VARIABLE_ASSIGNMENT|[11]|i|0
16:34:26.2 (3510729)|STATEMENT_EXECUTE|[11]
16:34:26.2 (3511982)|STATEMENT_EXECUTE|[12]
16:34:26.2 (3538080)|HEAP_ALLOCATE|[12]|Bytes:4
16:34:26.2 (3656197)|VARIABLE_SCOPE_BEGIN|[12]|opp|Opportunity|true|false
16:34:26.2 (3670889)|VARIABLE_ASSIGNMENT|[12]|opp|{}|0x17e39819
16:34:26.2 (3673690)|STATEMENT_EXECUTE|[13]
16:34:26.2 (3677494)|HEAP_ALLOCATE|[13]|Bytes:18
16:34:26.2 (3694498)|HEAP_ALLOCATE|[13]|Bytes:4
16:34:26.2 (3795685)|VARIABLE_ASSIGNMENT|[13]|this.AccountId|"001O0000017RQomIAG"|0x17e39819
16:34:26.2 (3802640)|STATEMENT_EXECUTE|[17]
16:34:26.2 (3804026)|STATEMENT_EXECUTE|[18]
16:34:26.2 (24289408)|VARIABLE_SCOPE_BEGIN|[5]|Custom_Settings.Approvers|Approvers__c|true|true
16:34:26.2 (24321510)|HEAP_ALLOCATE|[18]|Bytes:28
16:34:26.2 (24334411)|HEAP_ALLOCATE|[18]|Bytes:92
16:34:26.2 (24337810)|HEAP_ALLOCATE|[18]|Bytes:1
16:34:26.2 (24359797)|METHOD_ENTRY|[1]|01pO00000003RXf|Custom_Settings.Custom_Settings()
16:34:26.2 (24365097)|STATEMENT_EXECUTE|[1]
16:34:26.2 (24372460)|STATEMENT_EXECUTE|[1]
16:34:26.2 (24389430)|HEAP_ALLOCATE|[18]|Bytes:5
16:34:26.2 (24393337)|STATEMENT_EXECUTE|[3]
16:34:26.2 (24407631)|METHOD_EXIT|[1]|Custom_Settings
16:34:26.2 (24435911)|SYSTEM_METHOD_ENTRY|[18]|Custom_Settings.__sfdc_Approvers()
16:34:26.2 (24480783)|HEAP_ALLOCATE|[7]|Bytes:5
16:34:26.2 (24485823)|STATEMENT_EXECUTE|[6]
16:34:26.2 (24487202)|STATEMENT_EXECUTE|[7]
16:34:26.2 (24613628)|SYSTEM_METHOD_ENTRY|[7]|Approvers__c.getInstance()
16:34:26.2 (25751681)|HEAP_ALLOCATE|[7]|Bytes:36
16:34:26.2 (25766723)|SYSTEM_METHOD_EXIT|[7]|Approvers__c.getInstance()
16:34:26.2 (25774199)|VARIABLE_SCOPE_BEGIN|[7]|App|Approvers__c|true|false
16:34:26.2 (25814890)|VARIABLE_ASSIGNMENT|[7]|App|{"IsDeleted":false,"Name":"a0qO0000007lg39","SetupOwnerId":"005O0000003t7anIAA","COO_User_ID__c":"005O0000003t7an","CEO_User_ID__c":"005O0000003t7an","Lower_Threshold__c":2.0E8,"Higher_Threshold__c":5.0E8,"Gate_1_Entry_Thresho (5 more) ...":1.0E7}|0x76be1a42
16:34:26.2 (25864922)|STATEMENT_EXECUTE|[8]
16:34:26.2 (25924536)|STATEMENT_EXECUTE|[12]
16:34:26.2 (25927216)|STATEMENT_EXECUTE|[15]
16:34:26.2 (25936815)|SYSTEM_METHOD_EXIT|[18]|Custom_Settings.__sfdc_Approvers()
16:34:26.2 (25973889)|HEAP_ALLOCATE|[18]|Bytes:28
16:34:26.2 (25979565)|HEAP_ALLOCATE|[18]|Bytes:28
16:34:26.2 (26008413)|SYSTEM_METHOD_ENTRY|[18]|Decimal.subtract(Decimal)
16:34:26.2 (26038480)|HEAP_ALLOCATE|[18]|Bytes:28
16:34:26.2 (26051962)|SYSTEM_METHOD_EXIT|[18]|Decimal.subtract(Decimal)
16:34:26.2 (26133213)|VARIABLE_ASSIGNMENT|[18]|this.Amount|9999999|0x17e39819
16:34:26.2 (26137103)|STATEMENT_EXECUTE|[21]
16:34:26.2 (26165943)|SYSTEM_METHOD_ENTRY|[21]|com.salesforce.api.interop.apex.bcl.DateMethods.today()
16:34:26.2 (26216601)|HEAP_ALLOCATE|[21]|Bytes:4
