39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
10:25:28.0 (348954)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
10:25:28.0 (380310)|EXECUTION_STARTED
10:25:28.0 (383792)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
10:25:28.0 (416591)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000SDP|opportunityTrigger on Opportunity trigger event BeforeUpdate for [006O0000008lEg1]
10:25:28.0 (465073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:25:28.0 (784541)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:25:28.0 (1288623)|HEAP_ALLOCATE|[72]|Bytes:3
10:25:28.0 (1333212)|HEAP_ALLOCATE|[77]|Bytes:152
10:25:28.0 (1349715)|HEAP_ALLOCATE|[342]|Bytes:408
10:25:28.0 (1372739)|HEAP_ALLOCATE|[355]|Bytes:408
10:25:28.0 (1404855)|HEAP_ALLOCATE|[467]|Bytes:48
10:25:28.0 (1437526)|HEAP_ALLOCATE|[139]|Bytes:6
10:25:28.0 (1467140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:25:28.0 (1474278)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
10:25:28.0 (1517558)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x664260d4
10:25:28.0 (1548432)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:25:28.0 (1553699)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
10:25:28.0 (1562440)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x664260d4
10:25:28.0 (1567247)|STATEMENT_EXECUTE|[1]
10:25:28.0 (1569109)|STATEMENT_EXECUTE|[4]
10:25:28.0 (2449213)|VARIABLE_SCOPE_BEGIN|[16]|opportunityTriggerHandler.KCRARecordTypeID|String|false|true
10:25:28.0 (2454996)|VARIABLE_SCOPE_BEGIN|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|String|false|true
10:25:28.0 (2458289)|VARIABLE_SCOPE_BEGIN|[18]|opportunityTriggerHandler.PRARecordTypeID|String|false|true
10:25:28.0 (2460538)|VARIABLE_SCOPE_BEGIN|[17]|opportunityTriggerHandler.PRATemplateRecordTypeID|String|false|true
10:25:28.0 (2463146)|VARIABLE_SCOPE_BEGIN|[20]|opportunityTriggerHandler.isTest|Boolean|false|true
10:25:28.0 (2465582)|VARIABLE_SCOPE_BEGIN|[19]|opportunityTriggerHandler.recursion|Boolean|false|true
10:25:28.0 (2467849)|VARIABLE_SCOPE_BEGIN|[14]|opportunityTriggerHandler.runOnce|Boolean|false|true
10:25:28.0 (5024418)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
10:25:28.0 (5293870)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
10:25:28.0 (5329382)|HEAP_ALLOCATE|[4]|Bytes:52
10:25:28.0 (5337919)|HEAP_ALLOCATE|[4]|Bytes:67
10:25:28.0 (5364369)|METHOD_ENTRY|[13]|01pO0000000371i|opportunityTriggerHandler.opportunityTriggerHandler()
10:25:28.0 (5367734)|STATEMENT_EXECUTE|[13]
10:25:28.0 (5371440)|STATEMENT_EXECUTE|[13]
10:25:28.0 (5372690)|STATEMENT_EXECUTE|[14]
10:25:28.0 (5398262)|HEAP_ALLOCATE|[50]|Bytes:5
10:25:28.0 (5415683)|HEAP_ALLOCATE|[56]|Bytes:5
10:25:28.0 (5424178)|HEAP_ALLOCATE|[64]|Bytes:7
10:25:28.0 (5443268)|HEAP_ALLOCATE|[14]|Bytes:5
10:25:28.0 (5457778)|VARIABLE_ASSIGNMENT|[14]|opportunityTriggerHandler.runOnce|true
10:25:28.0 (5460406)|STATEMENT_EXECUTE|[15]
10:25:28.0 (5463126)|HEAP_ALLOCATE|[15]|Bytes:33
10:25:28.0 (5575708)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectType.getDescribe()
10:25:28.0 (5795055)|HEAP_ALLOCATE|[15]|Bytes:4
10:25:28.0 (5806272)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectType.getDescribe()
10:25:28.0 (5836917)|LIMIT_USAGE|[15]|RECORD_TYPE_DESCRIBES|1|100
10:25:28.0 (7387609)|HEAP_ALLOCATE|[15]|Bytes:16
10:25:28.0 (7398136)|HEAP_ALLOCATE|[15]|Bytes:13
10:25:28.0 (7441700)|SYSTEM_METHOD_ENTRY|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:25:28.0 (7508117)|SYSTEM_METHOD_EXIT|[15]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:25:28.0 (7544180)|HEAP_ALLOCATE|[15]|Bytes:4
10:25:28.0 (7565327)|HEAP_ALLOCATE|[15]|Bytes:18
10:25:28.0 (7595188)|VARIABLE_ASSIGNMENT|[15]|opportunityTriggerHandler.KCRATemplateRecordTypeID|"012O0000000DCgLIAW"
10:25:28.0 (7599119)|STATEMENT_EXECUTE|[16]
10:25:28.0 (7636552)|SYSTEM_METHOD_ENTRY|[16]|Schema.SObjectType.getDescribe()
10:25:28.0 (7678044)|HEAP_ALLOCATE|[16]|Bytes:4
10:25:28.0 (7685682)|SYSTEM_METHOD_EXIT|[16]|Schema.SObjectType.getDescribe()
10:25:28.0 (7699437)|LIMIT_USAGE|[16]|RECORD_TYPE_DESCRIBES|2|100
10:25:28.0 (7714116)|HEAP_ALLOCATE|[16]|Bytes:16
10:25:28.0 (7727496)|HEAP_ALLOCATE|[16]|Bytes:4
10:25:28.0 (7751046)|SYSTEM_METHOD_ENTRY|[16]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:25:28.0 (7778020)|SYSTEM_METHOD_EXIT|[16]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:25:28.0 (7808134)|HEAP_ALLOCATE|[16]|Bytes:4
10:25:28.0 (7820363)|HEAP_ALLOCATE|[16]|Bytes:18
10:25:28.0 (7835207)|VARIABLE_ASSIGNMENT|[16]|opportunityTriggerHandler.KCRARecordTypeID|"012O0000000DCgGIAW"
10:25:28.0 (7838979)|STATEMENT_EXECUTE|[17]
10:25:28.0 (7842539)|HEAP_ALLOCATE|[17]|Bytes:26
10:25:28.0 (7892443)|SYSTEM_METHOD_ENTRY|[17]|Schema.SObjectType.getDescribe()
10:25:28.0 (8022065)|HEAP_ALLOCATE|[17]|Bytes:4
10:25:28.0 (8031158)|SYSTEM_METHOD_EXIT|[17]|Schema.SObjectType.getDescribe()
10:25:28.0 (8045524)|LIMIT_USAGE|[17]|RECORD_TYPE_DESCRIBES|3|100
10:25:28.0 (9144025)|HEAP_ALLOCATE|[17]|Bytes:16
10:25:28.0 (9155848)|HEAP_ALLOCATE|[17]|Bytes:12
10:25:28.0 (9178595)|SYSTEM_METHOD_ENTRY|[17]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:25:28.0 (9202180)|SYSTEM_METHOD_EXIT|[17]|Map<String,Schema.RecordTypeInfo>.get(Object)
10:25:28.0 (9232292)|HEAP_ALLOCATE|[17]|Bytes:4
10:25:28.0 (9246108)|HEAP_ALLOCATE|[17]|Bytes:18
10:25:28.0 (9263018)|VARIABLE_ASSIGNMENT|[17]|opportunityTriggerHandler.PRATemplateRecordTypeID|"012O0000000DDVTIA4"
10:25:28.0 (9267541)|STATEMENT_EXECUTE|[18]
10:25:28.0 (9309458)|SYSTEM_METHOD_ENTRY|[18]|Schema.SObjectType.getDescribe()
10:25:28.0 (9336608)|HEAP_ALLOCATE|[18]|Bytes:4
10:25:28.0 (9344214)|SYSTEM_METHOD_EXIT|[18]|Schema.SObjectType.getDescribe()
10:25:28.0 (9359785)|LIMIT_USAGE|[18]|RECORD_TYPE_DESCRIBES|4|100
10:25:28.0 (9379233)|HEAP_ALLOCATE|[18]|Bytes:16
10:25:28.0 (9387352)|HEAP_ALLOCATE|[18]|Bytes:3
10:25:28.0 (9410450)|SYSTEM_METHOD_ENTRY|[18]|Map<String,Schema.RecordTypeInfo>.get(Object)
