39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
11:33:36.1 (1112940)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
11:33:36.1 (1143569)|EXECUTION_STARTED
11:33:36.1 (1148103)|CODE_UNIT_STARTED|[EXTERNAL]|01pO00000003MVy|ApprovalController.updateOpportunity
11:33:36.1 (1314080)|HEAP_ALLOCATE|[72]|Bytes:3
11:33:36.1 (1366016)|HEAP_ALLOCATE|[77]|Bytes:152
11:33:36.1 (1381163)|HEAP_ALLOCATE|[342]|Bytes:408
11:33:36.1 (1397503)|HEAP_ALLOCATE|[355]|Bytes:408
11:33:36.1 (1412083)|HEAP_ALLOCATE|[467]|Bytes:48
11:33:36.1 (1441554)|HEAP_ALLOCATE|[139]|Bytes:6
11:33:36.1 (1520592)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:33:36.1 (1525022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:33:36.1 (1533623)|METHOD_ENTRY|[1]|01pO00000003MVy|ApprovalController.ApprovalController()
11:33:36.1 (1536537)|STATEMENT_EXECUTE|[1]
11:33:36.1 (1541257)|STATEMENT_EXECUTE|[1]
11:33:36.1 (1546489)|METHOD_EXIT|[1]|ApprovalController
11:33:36.1 (1581518)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:33:36.1 (1589311)|SYSTEM_MODE_ENTER|false
11:33:36.1 (1597052)|VARIABLE_SCOPE_BEGIN|[44]|opp|Opportunity|true|false
11:33:36.1 (1655713)|VARIABLE_ASSIGNMENT|[44]|opp|{"Total_Budget_EOI_PQ_ (2 more) ...":0,"Total_Budget_AUD__c":0,"TSF_Gate_Status__c":"Not Applicable","StageName":"Gate 3","Net_Budget_Post_Tend (5 more) ...":0,"Net_Budget_EOI_PQ__c":0,"Apply_Default_Bondin (4 more) ...":false,"Gate_Status__c":"Initiated","Is_Gate_4_To_5__c":false,"Name":"RL Test Opp 2017-04- (11 more) ...","Is_Gate_1_To_3__c":true,"Net_Budget_Amount__c":0,"Total_Budget_Tender_ (2 more) ...":0,"Total_Budget_Post_Te (7 more) ...":0,"Net_Budget_Tender__c":0,"CRA_Gate_Status__c":"Not Applicable","Id":"006O0000008lbEOIAY"}|0x60ccdeb0
11:33:36.1 (1670097)|STATEMENT_EXECUTE|[44]
11:33:36.1 (1671524)|STATEMENT_EXECUTE|[45]
11:33:36.1 (1680153)|VARIABLE_SCOPE_BEGIN|[45]|resultMsg|String|false|false
11:33:36.1 (1689664)|VARIABLE_ASSIGNMENT|[45]|resultMsg|""
11:33:36.1 (1692110)|STATEMENT_EXECUTE|[46]
11:33:36.1 (1693083)|STATEMENT_EXECUTE|[46]
11:33:36.1 (1694032)|STATEMENT_EXECUTE|[47]
11:33:36.1 (1696302)|HEAP_ALLOCATE|[47]|Bytes:30
11:33:36.1 (1733988)|HEAP_ALLOCATE|[50]|Bytes:5
11:33:36.1 (1759999)|HEAP_ALLOCATE|[56]|Bytes:5
11:33:36.1 (1767953)|HEAP_ALLOCATE|[64]|Bytes:7
11:33:36.1 (1801776)|SYSTEM_METHOD_ENTRY|[47]|System.debug(ANY)
11:33:36.1 (1826993)|USER_DEBUG|[47]|DEBUG|******************************
11:33:36.1 (1834161)|SYSTEM_METHOD_EXIT|[47]|System.debug(ANY)
11:33:36.1 (1838115)|STATEMENT_EXECUTE|[49]
11:33:36.1 (1892438)|HEAP_ALLOCATE|[49]|Bytes:36
11:33:36.1 (1903663)|SYSTEM_METHOD_ENTRY|[49]|System.debug(ANY)
11:33:36.1 (1915183)|USER_DEBUG|[49]|DEBUG|******************************Gate 3
11:33:36.1 (1925487)|SYSTEM_METHOD_EXIT|[49]|System.debug(ANY)
11:33:36.1 (1928682)|STATEMENT_EXECUTE|[50]
11:33:36.1 (1953716)|HEAP_ALLOCATE|[50]|Bytes:8
11:33:36.1 (1959925)|DML_BEGIN|[50]|Op:Update|Type:Opportunity|Rows:1
11:33:36.1 (1970432)|LIMIT_USAGE|[50]|DML|1|150
11:33:36.1 (1983762)|LIMIT_USAGE|[50]|DML_ROWS|1|10000
11:33:36.1 (1999068)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:33:36.1 (70464734)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000SDP|opportunityTrigger on Opportunity trigger event BeforeUpdate for [006O0000008lbEO]
11:33:36.1 (70508700)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:33:36.1 (70548775)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:33:36.1 (70622816)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:33:36.1 (70633559)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
11:33:36.1 (70665508)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x786264f3
11:33:36.1 (70689658)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:33:36.1 (70694210)|VARIABLE_SCOPE_BEGIN|[1]|this|opportunityTrigger|true|false
11:33:36.1 (70702902)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x786264f3
11:33:36.1 (70706773)|STATEMENT_EXECUTE|[1]
11:33:36.1 (70708705)|STATEMENT_EXECUTE|[4]
11:33:36.1 (71838700)|VARIABLE_SCOPE_BEGIN|[16]|OpportunityTriggerHandler.KCRARecordTypeID|String|false|true
11:33:36.1 (71848327)|VARIABLE_SCOPE_BEGIN|[15]|OpportunityTriggerHandler.KCRATemplateRecordTypeID|String|false|true
11:33:36.1 (71853274)|VARIABLE_SCOPE_BEGIN|[18]|OpportunityTriggerHandler.PRARecordTypeID|String|false|true
11:33:36.1 (71856768)|VARIABLE_SCOPE_BEGIN|[17]|OpportunityTriggerHandler.PRATemplateRecordTypeID|String|false|true
11:33:36.1 (71858931)|VARIABLE_SCOPE_BEGIN|[21]|OpportunityTriggerHandler.isTest|Boolean|false|true
11:33:36.1 (71861436)|VARIABLE_SCOPE_BEGIN|[20]|OpportunityTriggerHandler.recursionAfter|Boolean|false|true
11:33:36.1 (71863638)|VARIABLE_SCOPE_BEGIN|[19]|OpportunityTriggerHandler.recursionBefore|Boolean|false|true
11:33:36.1 (71866000)|VARIABLE_SCOPE_BEGIN|[14]|OpportunityTriggerHandler.runOnce|Boolean|false|true
11:33:36.1 (72510191)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
11:33:36.1 (72516318)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
11:33:36.1 (72526619)|HEAP_ALLOCATE|[4]|Bytes:69
11:33:36.1 (72535258)|HEAP_ALLOCATE|[4]|Bytes:55
11:33:36.1 (72564921)|METHOD_ENTRY|[13]|01pO0000000371i|OpportunityTriggerHandler.OpportunityTriggerHandler()
11:33:36.1 (72567742)|STATEMENT_EXECUTE|[13]
11:33:36.1 (72571026)|STATEMENT_EXECUTE|[13]
11:33:36.1 (72572442)|STATEMENT_EXECUTE|[14]
11:33:36.1 (72587952)|HEAP_ALLOCATE|[14]|Bytes:5
11:33:36.1 (72601458)|VARIABLE_ASSIGNMENT|[14]|OpportunityTriggerHandler.runOnce|true
11:33:36.1 (72603386)|STATEMENT_EXECUTE|[15]
11:33:36.1 (72605994)|HEAP_ALLOCATE|[15]|Bytes:33
11:33:36.1 (72685538)|SYSTEM_METHOD_ENTRY|[15]|Schema.SObjectType.getDescribe()
11:33:36.1 (73009008)|HEAP_ALLOCATE|[15]|Bytes:4
11:33:36.1 (73022845)|SYSTEM_METHOD_EXIT|[15]|Schema.SObjectType.getDescribe()
11:33:36.1 (73055108)|LIMIT_USAGE|[15]|RECORD_TYPE_DESCRIBES|1|100
11:33:36.1 (75025219)|HEAP_ALLOCATE|[15]|Bytes:16
11:33:36.1 (75036523)|HEAP_ALLOCATE|[15]|Bytes:13
