34.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
10:25:17.0 (290937)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+11:00
10:25:17.0 (320550)|EXECUTION_STARTED
10:25:17.0 (324452)|CODE_UNIT_STARTED|[EXTERNAL]|TRIGGERS
10:25:17.0 (1946475)|CODE_UNIT_STARTED|[EXTERNAL]|01qO00000000TOT|gateTrigger on Gate trigger event BeforeDelete for [a0nO0000003xQBb]
10:25:17.0 (2001961)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
10:25:17.0 (2365034)|HEAP_ALLOCATE|[72]|Bytes:3
10:25:17.0 (2401623)|HEAP_ALLOCATE|[77]|Bytes:152
10:25:17.0 (2417136)|HEAP_ALLOCATE|[342]|Bytes:408
10:25:17.0 (2436298)|HEAP_ALLOCATE|[355]|Bytes:408
10:25:17.0 (2454419)|HEAP_ALLOCATE|[467]|Bytes:48
10:25:17.0 (2483199)|HEAP_ALLOCATE|[139]|Bytes:6
10:25:17.0 (2510807)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:25:17.0 (2519471)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
10:25:17.0 (2564305)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7a2a46d5
10:25:17.0 (2609628)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
10:25:17.0 (2617074)|VARIABLE_SCOPE_BEGIN|[1]|this|gateTrigger|true|false
10:25:17.0 (2628029)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7a2a46d5
10:25:17.0 (2634203)|STATEMENT_EXECUTE|[1]
10:25:17.0 (2635896)|STATEMENT_EXECUTE|[2]
10:25:17.0 (36151687)|VARIABLE_SCOPE_BEGIN|[5]|TriggerHandler.bypassedHandlers|Set<String>|true|true
10:25:17.0 (36376566)|VARIABLE_SCOPE_BEGIN|[4]|TriggerHandler.loopCountMap|Map<String,TriggerHandler.LoopCount>|true|true
10:25:17.0 (36413839)|HEAP_ALLOCATE|[2]|Bytes:42
10:25:17.0 (36424662)|HEAP_ALLOCATE|[2]|Bytes:55
