39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,NONE;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
11:34:03.0 (97026)|USER_INFO|[EXTERNAL]|005O0000003t7an|ricky.lowe@jhg.com.au.pcphase2|Australian Eastern Standard Time|GMT+10:00
11:34:03.0 (135640)|EXECUTION_STARTED
11:34:03.0 (142731)|CODE_UNIT_STARTED|[EXTERNAL]|01pO00000003MVy|ApprovalController.updateOpportunity
11:34:03.0 (350527)|HEAP_ALLOCATE|[72]|Bytes:3
11:34:03.0 (411534)|HEAP_ALLOCATE|[77]|Bytes:152
11:34:03.0 (435415)|HEAP_ALLOCATE|[342]|Bytes:408
11:34:03.0 (463428)|HEAP_ALLOCATE|[355]|Bytes:408
11:34:03.0 (490004)|HEAP_ALLOCATE|[467]|Bytes:48
11:34:03.0 (533372)|HEAP_ALLOCATE|[139]|Bytes:6
11:34:03.0 (635633)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:34:03.0 (642860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
11:34:03.0 (656280)|METHOD_ENTRY|[1]|01pO00000003MVy|ApprovalController.ApprovalController()
11:34:03.0 (660618)|STATEMENT_EXECUTE|[1]
11:34:03.0 (667851)|STATEMENT_EXECUTE|[1]
11:34:03.0 (675783)|METHOD_EXIT|[1]|ApprovalController
11:34:03.0 (723086)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:72
11:34:03.0 (734835)|SYSTEM_MODE_ENTER|false
11:34:03.0 (745721)|VARIABLE_SCOPE_BEGIN|[44]|opp|Opportunity|true|false
